pose_landmarking_mem.committed_Committed_AS,pose_landmarking_system.active_processes_active,pose_landmarking_system.cpu_user,pose_landmarking_system.file_nr_used_used,pose_landmarking_system.processes_running,pose_landmarking_system.ram_buffers,pose_landmarking_system.ram_cached,pose_landmarking_system.ram_free,pose_landmarking_system.ram_used,Target
31849.98,1659,10.411419,15317,5,31.92188,1919.449,351.2188,4488.504,6
31849.98,1659,9.983221,15253,4,31.92188,1919.449,360.1484,4479.574,6
31849.99,1659,10.243493,15253,4,31.92188,1919.453,358.6719,4481.047,6
31938.9,1665,9.907641,15285,6,31.92969,1919.453,357.6758,4482.035,6
31845.85,1658,10.344828,15317,4,31.92969,1919.469,365.1562,4474.539,6
31845.94,1659,10.00841,15349,4,31.92969,1919.469,371.0898,4468.605,6
31845.9,1658,10.663308,15349,4,31.92969,1919.469,364.6914,4475.004,6
31845.9,1658,9.739715,15349,4,31.92969,1919.469,364.6914,4475.004,6
31843.68,1659,10.15953,15381,5,31.9375,1919.473,361.4805,4478.203,6
31841.96,1658,10.327456,15317,4,31.9375,1919.473,368.9062,4470.777,6
31841.82,1658,10.10952,15349,4,31.9375,1919.473,363.6914,4475.992,6
31841.82,1658,10.243493,15349,4,31.9375,1919.477,360.793,4478.887,6
31841.83,1658,10.0,15317,5,31.9375,1919.477,362.9102,4476.77,6
32095.39,1659,10.234899,15285,5,31.96875,1919.602,361.1172,4478.406,6
31841.83,1658,10.092515,15317,4,31.96875,1919.602,365.6172,4473.906,6
31841.83,1658,9.899329,15317,4,31.96875,1919.602,363.293,4476.23,6
31842.7,1659,10.362258,15349,6,31.96875,1919.605,360.082,4479.438,6
31842.68,1657,10.050251,15317,4,31.96875,1919.605,362.875,4476.645,6
31872.39,1658,10.278012,15317,6,31.97656,1919.609,364.2266,4475.281,6
31842.82,1657,9.891031,15317,4,31.97656,1919.609,364.2891,4475.219,6
31842.73,1657,10.495382,15317,4,31.97656,1919.609,370.5625,4468.945,6
31844.64,1658,10.411419,15317,5,31.97656,1919.617,366.1367,4473.363,6
31842.8,1657,10.26936,15285,4,31.97656,1919.621,368.8477,4470.648,6
31844.66,1658,9.495798,15285,5,31.97656,1919.621,368.3555,4471.141,6
31842.81,1657,10.243493,15285,4,31.98438,1919.621,369.2266,4470.262,6
31842.81,1657,10.327456,15253,4,31.98438,1919.621,365.0859,4474.402,6
31844.54,1658,10.260723,15317,18,31.98438,1919.621,364.1016,4475.387,6
31842.83,1657,10.084034,15317,5,31.98438,1919.629,373.7227,4465.758,6
31844.55,1658,9.731544,15317,5,31.98438,1919.637,371.3711,4468.102,6
31842.83,1657,10.353535,15349,4,31.99219,1919.641,370.4336,4469.027,6
31842.84,1657,10.92437,15349,4,31.99219,1919.641,374.3242,4465.137,6
31853.64,1658,13.793103,15253,5,31.99219,1919.648,350.1367,4489.316,6
31851.93,1657,10.075567,15285,4,31.99219,1919.648,347.4648,4491.988,6
31860.66,1658,10.774411,15317,5,31.99219,1919.648,333.6719,4505.781,6
31942.18,1659,10.579345,15349,5,32.0,1919.648,335.582,4503.863,6
31855.92,1658,9.823678,15349,5,32.0,1919.648,337.9844,4501.461,6
31857.62,1659,9.991604,15349,5,32.0,1919.648,333.1367,4506.309,6
31851.2,1660,10.22632,15381,5,32.0,1919.664,347.9727,4491.457,6
31854.93,1659,10.092515,15381,5,32.0,1919.664,344.7734,4494.656,6
31853.22,1658,10.260723,15381,5,32.00781,1919.664,343.9062,4495.516,6
31853.13,1658,10.252101,15381,4,32.00781,1919.668,343.7773,4495.641,6
32106.7,1659,9.899329,15413,5,32.00781,1919.668,345.0938,4494.324,6
31853.28,1658,11.017662,15381,5,32.00781,1919.672,344.3594,4495.055,6
32106.84,1659,10.185185,15349,5,32.01562,1919.664,339.1445,4500.27,6
31853.28,1658,10.075567,15349,4,32.01562,1919.672,338.6523,4500.754,6
31853.29,1658,10.0,15349,4,32.01562,1919.672,347.7188,4491.688,6
32106.84,1658,10.260723,15349,7,32.01562,1919.676,344.3555,4495.047,6
31853.29,1658,10.344828,15349,4,32.01562,1919.676,341.0156,4498.387,6
31956.8,1658,9.723386,15349,5,32.02344,1919.676,341.0156,4498.379,6
31853.29,1658,10.38526,15349,4,32.02344,1919.676,344.1836,4495.211,6
31853.13,1658,9.647651,15349,4,32.02344,1919.801,351.2695,4488.0,6
31855.14,1657,10.504202,15317,5,32.02344,1919.805,341.1406,4498.125,6
31853.16,1656,9.823678,15317,4,32.02344,1919.805,334.6094,4504.656,6
31853.1,1656,10.428932,15285,4,32.03125,1919.801,326.3242,4512.938,6
31853.93,1656,10.747271,15253,4,32.03125,1919.82,324.1211,4515.121,6
31853.93,1656,10.840336,15285,4,32.03125,1919.82,321.5156,4517.727,6
31855.78,1657,9.882747,15285,5,32.03125,1919.824,321.4023,4517.836,6
31853.93,1656,10.084034,15285,5,32.03125,1919.828,330.8281,4508.406,6
31853.95,1656,10.521886,15285,4,32.03906,1919.828,331.4688,4507.758,6
31853.95,1656,10.59714,15285,4,32.03906,1919.828,332.6133,4506.613,6
31853.94,1656,10.486577,15285,4,32.03906,1919.828,332.6133,4506.613,6
31855.79,1657,10.075567,15317,6,32.07031,1919.832,336.2422,4502.949,6
31858.09,1657,10.067114,15349,4,32.07031,1919.832,335.6055,4503.586,6
31858.09,1657,9.915966,15317,4,32.07031,1919.832,343.0039,4496.188,6
31858.09,1657,10.0,15349,4,32.07031,1919.836,340.543,4498.645,6
31866.42,1657,9.731544,15349,6,32.07422,1919.848,349.4844,4489.688,6
31855.91,1657,10.765349,15381,6,32.08203,1919.852,348.7773,4490.383,6
31854.05,1656,10.336134,15381,4,32.09766,1919.852,352.5195,4486.625,6
31854.06,1656,9.06801,15381,4,32.09766,1919.852,351.8242,4487.32,6
31854.06,1656,10.543933,15349,4,32.09766,1919.855,348.625,4490.516,6
31854.04,1656,10.840336,15381,4,32.09766,1919.855,340.4336,4498.707,6
31857.14,1660,10.176619,15381,6,32.10547,1919.848,337.4414,4501.699,6
31854.05,1656,9.848485,15349,5,32.10547,1919.855,336.2539,4502.879,6
31854.05,1656,9.731544,15349,4,32.10547,1919.855,336.2852,4502.848,6
31854.05,1656,10.084034,15317,4,32.10547,1919.859,338.3242,4500.805,6
31854.05,1656,9.974853,15349,4,32.10547,1919.859,344.9219,4494.207,6
31855.9,1657,10.176619,15317,5,32.11328,1919.859,350.3086,4488.812,6
31854.05,1656,9.831933,15317,4,32.11328,1919.859,347.7461,4491.375,6
31854.06,1656,10.747271,15317,5,32.11328,1919.859,347.2969,4491.824,6
31854.06,1656,9.840202,15349,4,32.10156,1911.77,365.0977,4482.125,6
31853.97,1656,10.867734,15317,4,32.10156,1911.773,377.6055,4469.613,6
31855.7,1657,9.90841,15317,5,32.10938,1911.773,376.2188,4470.992,6
31853.98,1656,10.420168,15317,4,32.10938,1911.773,381.0547,4466.156,6
31853.98,1655,9.579832,15317,4,32.10938,1911.773,377.7734,4469.438,6
31853.15,1654,10.831234,15317,4,32.14062,1911.762,362.6953,4484.496,6
31853.15,1654,9.739715,15317,4,32.14062,1911.77,361.9844,4485.199,6
31854.88,1655,10.327456,15349,5,32.14062,1911.77,354.7656,4492.418,6
31853.17,1653,9.680135,15349,5,32.14062,1911.77,354.2148,4492.969,6
31853.17,1653,10.151007,15349,12,32.14062,1911.77,353.7266,4493.457,6
31853.18,1653,9.991604,15349,4,32.14844,1911.77,353.7266,4493.449,6
31853.29,1654,11.710194,15349,4,32.14844,1911.898,346.5664,4500.48,6
31855.08,1655,11.79444,15381,5,32.14844,1912.012,342.1172,4504.816,6
31853.3,1654,10.504202,15349,4,32.14844,1912.012,334.5625,4512.371,6
31856.37,1654,10.663308,15349,4,32.14844,1912.016,332.0039,4514.926,6
31856.37,1654,10.344828,15349,4,32.15234,1912.016,326.1445,4520.781,6
31853.31,1655,10.058676,15317,4,32.15625,1912.02,327.5508,4519.367,6
31945.35,1662,9.991604,15381,6,32.15625,1912.02,324.3594,4522.559,6
31853.31,1655,10.428932,15381,4,32.15625,1912.02,323.3789,4523.539,6
31853.31,1655,9.882747,15381,4,32.15625,1912.023,323.7969,4523.117,6
31853.31,1655,10.176619,15349,5,32.15625,1903.984,342.7617,4512.191,6
31853.34,1655,10.504202,15349,4,32.17188,1903.984,343.418,4511.52,6
31853.62,1656,10.22632,15349,5,32.17188,1903.988,342.0508,4512.883,6
31853.5,1655,10.933558,15349,5,32.17188,1896.203,355.2461,4507.473,6
31853.5,1655,10.075567,15317,4,32.17969,1896.203,354.7305,4507.98,6
31853.5,1655,10.084034,15349,4,32.17969,1896.207,354.5859,4508.121,6
31853.5,1655,10.067114,15317,4,32.17969,1896.652,351.668,4510.594,6
32107.06,1656,10.260723,15317,5,32.17969,1896.832,350.7031,4511.379,6
31853.5,1655,9.983221,15285,4,32.17969,1896.832,354.043,4508.039,6
31855.37,1658,10.318792,15317,21,32.1875,1896.832,351.5508,4510.523,6
31853.5,1655,10.252101,15317,4,32.1875,1896.832,350.1523,4511.922,6
31853.21,1655,9.991604,15317,4,32.1875,1896.836,348.875,4513.195,6
31853.91,1656,10.344828,15317,5,32.1875,1896.836,342.4062,4519.664,6
31853.3,1655,9.907641,15381,4,32.1875,1896.836,340.9766,4521.094,6
31853.31,1655,10.376569,15349,4,32.19531,1896.836,337.3164,4524.746,6
31853.34,1655,10.168067,15349,11,32.19531,1896.969,336.4141,4525.516,6
31853.28,1655,10.831234,15349,4,32.19531,1896.969,341.7422,4520.188,6
32104.57,1655,10.0,15349,5,32.19531,1896.973,339.5781,4522.348,6
31853.28,1655,10.822148,15381,5,32.19531,1896.973,338.9961,4522.93,6
31853.31,1655,10.168067,15381,4,32.20312,1896.973,344.418,4517.5,6
31853.31,1655,10.318792,15381,16,32.20312,1896.973,341.1484,4520.77,6
31853.28,1655,10.402685,15381,2,32.23438,1896.977,335.0586,4526.824,6
31886.17,1655,10.092515,15381,5,32.23438,1896.977,342.2539,4519.629,6
31853.32,1656,10.681245,15317,4,32.23438,1896.977,342.3242,4519.559,6
31853.38,1656,10.058676,15317,2,32.23438,1896.977,347.3086,4514.574,6
31855.09,1657,9.924306,15317,5,32.23438,1896.977,345.2148,4516.668,6
31853.38,1656,10.336134,15349,4,32.24219,1897.105,367.3672,4494.379,6
31855.1,1657,9.899329,15349,5,32.24219,1897.129,363.1484,4498.574,6
32585.55,1657,10.513036,15349,17,32.24219,1897.129,365.7812,4495.941,6
31853.39,1656,9.907641,15317,4,32.24219,1897.129,364.9375,4496.785,6
31853.87,1657,10.420168,15349,6,32.24219,1897.133,361.3984,4500.32,6
31853.17,1656,10.411419,15317,4,32.25,1897.125,365.0977,4496.621,6
32106.85,1657,10.420168,15317,5,32.25,1897.133,370.1133,4491.598,6
31853.29,1656,10.59714,15349,5,32.25,1897.137,373.2109,4488.496,6
31853.3,1656,9.747899,15349,3,32.25,1897.137,372.0547,4489.652,6
31855.28,1657,9.915966,15349,5,32.25,1897.137,362.7031,4499.004,6
31853.3,1656,10.15953,15317,3,32.25,1897.137,360.0547,4501.652,6
31853.3,1656,10.084034,15349,4,32.25781,1897.137,355.8086,4505.891,6
31853.3,1655,10.420168,15381,4,32.25781,1897.137,356.9492,4504.75,6
31853.31,1655,10.193766,15413,4,32.25781,1897.141,358.0977,4503.598,6
31858.17,1656,12.21374,15413,6,32.25781,1897.141,355.9922,4505.703,6
31869.07,1655,18.70261,15349,16,32.26172,1881.559,380.7422,4496.531,6
31872.33,1655,20.32176,15349,6,32.26953,1838.422,411.1523,4509.25,6
31872.33,1656,11.101766,15317,4,32.26953,1838.422,402.4336,4517.969,6
31872.4,1656,10.336134,15317,4,32.26953,1838.426,401.0352,4519.363,6
31864.59,1657,10.420168,15317,5,32.26953,1838.43,402.1953,4518.199,6
31863.48,1660,10.495382,15349,6,32.26953,1838.43,399.0898,4521.305,6
31862.48,1657,10.00841,15381,4,32.27734,1838.43,406.4609,4513.926,6
31864.52,1658,10.336134,15381,6,32.27734,1838.43,408.6445,4511.742,6
31859.77,1657,9.739715,15381,4,32.28906,1838.438,418.4375,4501.93,6
31861.75,1658,10.22632,15381,5,32.28906,1838.441,417.1094,4503.254,6
31859.55,1657,10.672269,15349,4,32.28906,1838.445,418.5039,4501.855,6
31872.24,1657,11.017662,15349,4,32.28906,1838.445,418.6641,4501.695,6
31874.09,1658,10.0,15349,5,32.28906,1838.445,413.6992,4506.66,6
31875.32,1657,10.59714,15381,5,32.29688,1838.445,420.3828,4499.969,6
31877.17,1658,10.084034,15349,5,32.29688,1838.449,407.4609,4512.887,6
31862.49,1657,10.57047,15349,15,32.29688,1838.449,412.5039,4507.844,6
31865.62,1657,11.804384,15381,5,32.3125,1838.461,418.3125,4502.008,6
31867.46,1658,10.092515,15317,5,32.3125,1838.449,410.8359,4509.496,6
32594.72,1658,10.310142,15317,5,32.3125,1838.453,410.5586,4509.77,6
31861.64,1658,10.168067,15317,5,32.3125,1838.469,405.7578,4514.555,6
31859.63,1657,10.504202,15285,4,32.3125,1838.469,408.125,4512.188,6
31863.79,1651,10.185185,15317,4,32.32031,1838.473,410.2461,4510.055,6
31865.57,1652,10.327456,15317,10,32.32031,1838.598,411.5117,4508.664,6
31863.78,1651,10.961214,15317,4,32.34375,1838.664,415.668,4504.418,6
31861.36,1651,9.899329,15349,5,32.45312,1839.441,412.0234,4507.176,6
31859.63,1650,10.495382,15349,4,32.45312,1839.742,414.9219,4503.977,6
31859.63,1650,9.747899,15381,4,32.5625,1839.789,410.0,4508.742,6
31861.34,1651,10.672269,15349,5,32.5625,1839.793,425.2305,4493.508,6
31859.64,1650,9.815436,15317,4,32.5625,1839.793,432.9727,4485.766,6
31861.36,1651,10.344828,15317,5,32.5625,1839.793,424.1562,4494.582,6
31859.61,1650,10.234899,15349,4,32.5625,1839.793,422.1016,4496.637,6
31859.69,1649,10.00841,15349,16,32.57031,1839.793,412.082,4506.648,6
31861.4,1650,10.252101,15349,5,32.57031,1839.926,409.1211,4509.477,6
31859.7,1649,10.134003,15349,4,32.57031,1839.926,417.9453,4500.652,6
31861.42,1650,10.411419,15349,5,32.59375,1839.918,417.4766,4501.105,6
31859.7,1649,10.690236,15381,4,32.59375,1839.93,423.25,4495.32,6
31859.7,1649,9.966499,15381,4,32.59375,1839.93,424.1328,4494.438,6
31861.41,1650,10.185185,15317,6,32.59375,1839.93,424.6562,4493.914,6
31859.7,1649,9.899329,15349,4,32.59375,1840.059,423.8242,4494.617,6
31861.6,1651,10.446504,15349,5,32.60156,1840.059,417.9297,4500.504,6
31859.6,1650,10.681245,15381,5,32.60156,1840.059,419.7344,4498.699,6
31859.6,1650,9.647651,15381,4,32.60156,1840.059,411.5625,4506.871,6
31863.73,1654,10.075567,15349,6,32.60156,1840.062,405.4922,4512.938,6
31859.69,1650,10.521886,15349,4,32.60156,1840.062,411.7734,4506.656,6
31861.62,1651,9.924306,15349,6,32.60938,1840.062,416.7695,4501.652,6
31861.99,1651,15.37808,15317,4,32.60938,1840.062,411.8281,4506.594,6
31861.99,1651,22.14708,15349,4,32.625,1840.066,417.6523,4500.75,6
31862.32,1653,11.888702,15349,6,32.62891,1840.195,424.25,4494.02,6
31864.03,1652,11.959288,15349,4,32.62891,1840.207,421.4336,4496.824,6
32849.77,1654,10.330229,15349,6,32.64453,1840.207,421.4336,4496.809,6
31859.76,1651,12.658228,15349,6,32.64453,1840.293,415.7734,4502.383,6
31859.82,1653,10.876897,15317,5,32.64453,1840.293,414.7891,4503.367,6
32113.39,1654,10.15953,15317,22,32.64453,1840.297,421.6484,4496.504,6
31859.83,1653,9.815436,15349,4,32.65234,1840.289,420.3789,4497.773,6
32113.42,1654,10.43771,15317,5,32.65234,1840.297,417.1914,4500.953,6
31861.98,1653,14.468085,15349,7,32.65234,1840.297,412.7617,4505.383,6
31861.98,1653,11.551433,15317,4,32.65234,1845.355,409.3398,4503.746,6
31861.85,1654,11.496196,15285,5,32.65234,1845.43,409.5742,4503.438,6
31796.09,1653,12.668919,15253,7,32.67188,1848.582,399.9102,4509.93,6
31796.85,1656,22.58883,15285,4,32.67188,1850.648,436.9336,4470.84,6
31796.66,1655,12.277731,15317,4,32.67188,1850.707,445.1367,4462.578,6
31796.81,1655,10.690236,15317,5,32.67188,1850.816,442.9844,4464.621,6
31798.82,1656,11.176969,15317,7,32.67188,1850.879,438.4883,4469.055,6
31821.21,1656,19.42078,15317,5,32.5,1795.688,478.5156,4484.391,6
31816.43,1656,11.570946,15317,4,32.5,1795.773,480.5625,4482.258,6
31813.3,1656,10.756303,15349,4,32.625,1795.777,475.1484,4487.543,6
31810.3,1656,10.79258,15349,4,32.625,1795.781,465.6016,4497.086,6
31792.14,1657,23.72881,15381,7,32.64844,1795.758,482.3086,4480.379,6
31790.29,1656,11.87447,15381,4,32.64844,1795.781,476.1836,4486.48,6
31857.3,1656,14.974619,15285,5,31.39844,1774.852,503.8125,4481.031,6
31858.7,1657,15.548003,15317,5,29.73438,1750.02,469.7891,4541.551,6
31854.23,1656,11.959288,15317,4,29.73438,1750.277,467.2461,4543.836,6
31853.01,1657,11.195286,15317,17,29.73438,1750.539,460.6367,4550.184,6
31847.29,1656,10.513036,15317,5,29.75781,1750.539,465.3438,4545.453,6
31847.31,1656,10.243493,15349,4,29.75781,1751.055,457.2852,4552.996,6
32103.0,1657,11.288964,15413,5,29.75781,1751.27,449.1211,4560.945,6
31849.4,1656,22.06255,15413,9,29.75781,1751.418,439.9219,4569.996,6
32099.36,1656,12.289562,15413,7,29.76562,1770.883,428.4844,4561.961,6
32003.04,1669,11.158073,15413,8,29.76562,1769.129,412.8047,4579.395,6
31855.53,1657,10.176619,15413,6,29.76562,1770.246,410.3516,4580.73,6
31855.37,1658,10.428932,15381,6,29.76562,1770.172,408.6055,4582.551,6
31851.26,1656,10.118044,15381,4,29.76953,1770.301,415.4883,4575.535,6
31851.27,1656,10.075567,15381,5,29.78125,1770.293,412.2031,4578.816,6
31851.27,1656,10.278012,15381,4,29.78125,1770.312,406.0586,4584.941,6
31851.39,1656,10.318792,15349,4,29.78125,1770.312,405.832,4585.168,6
31853.14,1656,10.97973,15381,6,29.78906,1765.551,424.2109,4571.543,6
31851.42,1655,10.7173,15381,4,29.78906,1765.449,418.5391,4577.316,6
31851.43,1655,10.397295,15381,4,29.78906,1765.449,425.2383,4570.617,6
31851.43,1655,10.838273,15317,4,29.78906,1765.574,421.9258,4573.805,6
31851.43,1655,10.176619,15349,4,29.9375,1765.566,425.6055,4569.984,6
31852.96,1656,9.76431,15413,5,29.9375,1765.57,426.7266,4568.859,6
31851.24,1655,10.260723,15413,5,29.9375,1765.57,421.7461,4573.84,6
31851.29,1655,10.989011,15413,4,29.9375,1755.566,421.5352,4584.055,6
28517.12,1539,11.87447,14325,11,29.97656,1762.91,792.9258,4205.281,6
28500.28,1534,9.823678,14325,4,29.97656,1764.766,789.5938,4206.758,6
28501.66,1535,10.327456,14293,5,29.97656,1764.77,797.0703,4199.277,6
28500.29,1534,10.747271,14293,4,29.97656,1764.785,801.8398,4194.492,6
28500.3,1534,10.084034,14325,5,29.97656,1764.785,808.9648,4187.367,6
28500.3,1534,10.151007,14325,4,29.98438,1764.914,807.9805,4188.215,6
28500.3,1534,9.731544,14293,4,29.98438,1764.914,822.8984,4173.297,6
28501.48,1535,10.980721,14293,6,29.98438,1764.914,827.7422,4168.453,6
28500.1,1534,10.058676,14293,4,29.98438,1764.918,825.1289,4171.062,6
28500.1,1534,9.891031,14325,5,29.98438,1764.918,821.8242,4174.367,6
28500.25,1534,10.420168,14325,4,30.00781,1764.918,823.3906,4172.777,6
28500.19,1534,9.587889,14293,4,30.00781,1764.918,820.9023,4175.266,6
28753.75,1535,10.15953,14293,6,30.00781,1764.922,820.3125,4175.852,6
28500.19,1534,9.840202,14261,4,30.00781,1764.922,818.4961,4177.668,6
28500.19,1533,10.336134,14197,4,30.00781,1764.926,814.8438,4181.316,6
28500.22,1533,10.831234,14261,4,30.01953,1764.93,821.793,4174.352,6
28628.75,1538,10.092515,14261,5,30.01953,1764.938,815.1484,4180.988,6
28501.85,1532,10.495382,14261,5,30.01953,1764.941,822.2891,4173.844,6
28500.07,1531,10.411419,14261,4,30.03516,1764.941,823.1133,4173.004,6
28500.11,1531,10.765349,14261,5,30.03516,1764.941,821.6836,4174.434,6
28500.11,1531,9.991604,14261,4,30.03516,1764.941,822.0469,4174.07,6
28500.12,1531,10.756303,14261,4,30.03516,1765.02,810.7891,4185.25,6
28501.84,1532,9.991604,14261,5,30.03516,1765.02,808.1992,4187.84,6
28500.64,1532,10.327456,14261,5,30.04297,1765.02,814.6523,4181.379,6
28500.12,1531,9.663866,14261,4,30.04297,1765.02,814.207,4181.824,6
28500.14,1531,10.849453,14229,4,30.04297,1765.023,810.8047,4185.223,6
28539.8,1535,13.547841,14261,6,30.07422,1765.387,804.7461,4190.887,6
28541.74,1537,11.63575,14229,5,30.08203,1765.41,796.1484,4199.453,6
28540.17,1536,10.867734,14229,4,30.08984,1765.41,792.9219,4202.672,6
28538.04,1536,9.991604,14261,4,30.10547,1765.41,791.1992,4204.379,6
28538.04,1536,10.26936,14261,4,30.10547,1765.414,789.6758,4205.898,6
28538.05,1536,10.084034,14261,4,30.10547,1765.414,796.332,4199.242,6
28791.55,1537,10.588235,14293,6,30.10547,1765.414,785.4609,4210.113,6
28538.05,1536,10.747271,14261,4,30.10547,1765.414,787.7891,4207.785,6
28538.05,1536,9.503785,14325,17,30.11328,1765.414,789.4336,4206.133,6
28538.05,1536,10.318792,14293,4,30.11328,1765.426,796.0859,4199.469,6
28538.05,1536,9.671993,14325,4,30.11328,1765.43,795.3047,4200.246,6
28504.62,1533,10.606061,14261,5,30.11328,1765.43,799.2734,4196.277,6
28504.34,1532,9.639564,14293,4,30.14453,1765.43,797.1562,4198.363,6
28504.34,1532,10.142498,14293,4,30.14453,1765.43,797.1562,4198.363,6
28507.49,1532,10.765349,14293,4,30.14453,1765.43,795.9141,4199.605,6
28504.43,1532,9.991604,14293,5,30.14453,1765.43,790.0117,4205.508,6
28506.15,1533,9.983221,14293,5,30.14453,1765.43,788.0,4207.52,6
28504.43,1532,10.168067,14293,4,30.15234,1765.43,786.293,4209.219,6
28504.43,1532,9.907641,14293,4,30.15234,1765.43,787.1289,4208.383,6
28504.43,1532,10.344828,14261,4,30.16797,1765.43,789.0703,4206.426,6
28504.43,1532,9.823678,14261,4,30.16797,1765.43,788.6328,4206.863,6
28849.42,1538,10.393965,14261,6,30.16797,1765.43,787.1016,4208.395,6
28502.29,1531,9.991604,14229,4,30.16797,1765.438,788.6367,4206.852,6
28504.3,1531,9.798995,14261,7,30.16797,1765.441,790.8008,4204.684,6
28504.3,1531,10.513036,14261,4,30.17578,1765.441,787.5,4207.977,6
28504.3,1530,9.555742,14261,4,30.17578,1765.441,788.4023,4207.074,6
28506.04,1531,10.411419,14261,5,30.17578,1765.441,792.9375,4202.539,6
28504.32,1530,10.067114,14293,4,30.17578,1765.441,789.3398,4206.137,6
28504.32,1530,10.151007,14293,5,30.18359,1765.438,784.0469,4211.426,6
28504.32,1530,9.848485,14261,4,30.18359,1765.438,785.1797,4210.293,6
28504.32,1530,10.310142,14261,4,30.18359,1765.441,784.418,4211.051,6
28506.05,1531,9.882747,14261,5,30.19922,1765.441,785.6406,4209.812,6
28504.32,1530,10.092515,14229,9,30.19922,1765.445,787.2969,4208.152,6
28504.32,1530,9.907641,14261,4,30.19922,1765.445,784.4023,4211.047,6
28504.33,1530,10.292887,14261,5,30.19922,1765.445,790.668,4204.781,6
28504.32,1530,10.075567,14293,4,30.19922,1765.445,787.8711,4207.578,6
28506.05,1531,10.142498,14261,5,30.20703,1765.438,794.0586,4201.391,6
28504.32,1530,10.075567,14293,4,30.20703,1765.445,793.2773,4202.164,6
