object_detection_mem.committed_Committed_AS,object_detection_system.active_processes_active,object_detection_system.cpu_user,object_detection_system.file_nr_used_used,object_detection_system.processes_running,object_detection_system.ram_buffers,object_detection_system.ram_cached,object_detection_system.ram_free,object_detection_system.ram_used,Target
24240.33,1693,8.487395,15244,3,45.97266,1992.031,445.582,4307.512,0
24240.33,1693,8.487395,15212,3,45.98047,1992.031,443.6328,4309.453,0
24240.33,1693,8.97651,15276,4,45.98047,1992.031,446.7578,4306.328,0
24244.35,1694,8.458961,15212,2,45.98047,1992.031,439.5508,4313.535,0
24244.35,1694,8.171862,15244,2,45.99609,1992.031,441.5156,4311.555,0
24244.38,1694,7.912458,15244,2,45.99609,1992.031,443.0078,4310.062,0
24239.64,1692,8.585859,15212,2,45.99609,1992.031,452.3906,4300.68,0
24242.08,1694,7.06476,15212,2,46.00391,1992.051,450.9531,4302.09,0
24240.32,1693,6.543624,15212,1,46.00391,1992.051,453.5117,4299.531,0
24240.34,1694,6.413502,15212,1,46.01172,1992.051,450.4453,4302.59,0
24240.34,1694,6.503378,15212,1,46.01172,1992.055,445.1484,4307.883,0
24238.45,1694,6.621961,15212,1,46.01172,1992.062,447.5117,4305.512,0
24240.45,1694,7.376362,15244,1,46.01172,1992.066,450.5703,4302.449,0
24240.45,1694,6.957251,15212,1,46.02734,1992.066,446.9023,4306.102,0
24255.05,1695,7.20268,15212,2,46.02734,1992.066,445.9727,4307.031,0
24241.75,1693,7.943144,15212,2,46.03516,1992.055,447.7617,4305.246,0
24239.63,1693,8.466052,15212,2,46.03516,1992.055,450.0352,4302.973,0
24239.63,1693,8.080808,15180,2,46.03516,1992.055,451.2617,4301.746,0
24239.64,1693,8.83095,15212,2,46.03516,1992.055,449.8203,4303.188,0
24239.63,1693,7.257384,15212,1,46.03516,1992.055,453.5898,4299.418,0
24239.57,1693,6.700168,15212,1,46.03516,1992.055,456.0508,4296.957,0
24243.64,1694,6.638655,15244,2,46.04297,1992.055,458.2148,4294.785,0
24243.64,1694,6.565657,15244,2,46.04297,1992.055,456.1602,4296.84,0
24243.65,1694,6.644239,15244,1,46.04297,1992.055,458.9844,4294.016,0
24239.64,1693,6.621961,15244,1,46.04297,1992.105,458.5039,4294.445,0
24239.64,1693,6.722689,15244,2,46.04297,1992.207,460.7539,4292.094,0
24491.59,1694,6.554622,15244,2,46.05078,1992.207,458.5273,4294.312,0
24239.6,1693,7.124895,15244,1,46.05078,1992.207,462.2812,4290.559,0
24239.61,1693,8.4246,15244,1,46.05078,1992.207,459.9141,4292.926,0
24239.64,1692,8.417508,15276,1,46.05078,1992.207,465.1094,4287.73,0
24235.64,1692,8.754209,15244,2,46.05078,1992.207,464.4492,4288.391,0
24235.64,1692,8.164983,15276,1,46.05859,1992.207,466.9336,4285.898,0
24235.64,1692,6.78392,15276,1,46.05859,1992.207,465.457,4287.375,0
24235.64,1692,6.481481,15212,1,46.05859,1992.207,462.7969,4290.035,0
24235.64,1692,6.408094,15276,1,46.05859,1992.207,460.1172,4292.715,0
24235.65,1692,6.661046,15212,1,46.05859,1992.207,458.7617,4294.07,0
24231.65,1692,6.397306,15180,1,46.05859,1992.207,457.1523,4295.68,0
24231.65,1692,6.789606,15180,1,46.06641,1992.207,457.8828,4294.941,0
24233.34,1693,7.956449,15148,2,46.06641,1992.207,457.3203,4295.504,0
24231.62,1692,6.957251,15116,1,46.06641,1992.211,463.1484,4289.672,0
24235.64,1693,8.578638,15116,1,46.08203,1992.211,459.582,4293.223,0
24237.41,1694,8.333333,15148,4,46.08203,1992.211,461.957,4290.848,0
24235.68,1693,8.480269,15148,2,46.08203,1992.211,460.8008,4292.004,0
24231.68,1692,8.717519,15180,2,46.08203,1992.211,458.125,4294.68,0
24231.68,1692,6.705784,15180,2,46.08203,1992.211,457.5156,4295.289,0
24231.68,1691,6.728343,15148,1,46.08984,1992.211,456.8359,4295.961,0
24231.68,1691,6.745363,15212,1,46.10547,1992.223,457.9727,4294.797,0
24235.79,1692,7.647059,15212,2,46.10547,1992.223,463.168,4289.602,0
24231.68,1691,7.821699,15212,1,46.11328,1992.223,457.293,4295.469,0
24231.65,1691,8.38223,15212,1,46.11328,1992.223,457.0195,4295.742,0
24231.66,1691,8.410429,15244,1,46.12109,1992.223,457.4219,4295.332,0
24238.75,1691,8.823529,15212,1,46.14453,1988.496,453.4023,4303.055,0
24238.68,1691,7.731092,15212,1,46.14453,1988.496,455.5039,4300.953,0
24235.66,1691,6.873428,15212,1,46.14453,1988.496,460.5117,4295.945,0
24235.66,1691,7.029289,15212,1,46.14453,1988.496,455.5391,4300.918,0
24235.66,1691,7.245156,15244,1,46.14453,1988.496,454.4258,4302.031,0
24487.61,1692,6.560135,15244,2,46.15234,1988.5,452.2617,4304.184,0
24235.67,1691,6.850459,15244,1,46.15234,1988.5,455.5273,4300.918,0
24235.67,1691,6.486942,15212,1,46.15234,1988.5,456.8242,4299.621,0
24237.52,1692,6.823926,15244,2,46.15234,1988.5,464.875,4291.57,0
24235.63,1691,7.148865,15244,1,46.15234,1988.5,462.8672,4293.578,0
24235.64,1691,8.080808,15212,1,46.16016,1988.5,464.3516,4292.086,0
24487.59,1692,8.312343,15244,2,46.16016,1988.5,461.6328,4294.805,0
24235.65,1691,8.655462,15212,1,46.16016,1988.5,469.6953,4286.742,0
24235.65,1691,7.478992,15244,3,46.16016,1988.5,465.4453,4290.992,0
24235.65,1691,6.957251,15244,3,46.16016,1988.5,458.8516,4297.586,0
24235.65,1691,6.968934,15212,3,46.16016,1988.5,454.9219,4301.516,0
24235.65,1691,6.884971,15212,1,46.18359,1988.5,454.6992,4301.715,0
24237.64,1692,6.649832,15212,3,46.18359,1988.504,452.2617,4304.148,0
24235.66,1691,8.185654,15212,1,46.18359,1988.504,455.3242,4301.086,0
24235.66,1691,7.808564,15212,1,46.18359,1988.504,453.1602,4303.25,0
24235.61,1693,8.151261,15180,2,46.18359,1988.504,457.4023,4299.008,0
24235.61,1692,7.834878,15180,1,46.18359,1988.504,458.3516,4298.059,0
24233.64,1692,6.734007,15212,2,46.19141,1988.512,458.793,4297.602,0
24237.78,1692,7.666386,15212,1,46.19141,1988.516,460.0195,4296.371,0
24237.78,1692,6.896552,15212,1,46.19141,1988.516,457.3398,4299.051,0
24235.66,1692,6.801008,15244,1,46.19141,1988.516,460.2188,4296.172,0
24235.66,1692,8.144416,15244,1,46.19141,1988.516,457.582,4298.809,0
24239.67,1693,8.458961,15276,1,46.19922,1988.516,460.3711,4296.012,0
24239.67,1693,8.087616,15308,1,46.19922,1988.516,458.168,4298.215,0
24239.68,1693,8.24222,15308,1,46.19922,1988.516,461.9492,4294.434,0
24235.63,1692,6.9747900000000005,15244,1,46.19922,1988.516,463.7656,4292.617,0
24235.64,1692,7.251265,15180,1,46.19922,1988.516,464.4336,4291.949,0
24235.65,1692,6.276151,15180,1,46.19922,1988.516,460.8516,4295.531,0
24235.65,1692,6.627517,15180,1,46.20703,1988.516,466.4609,4289.914,0
24235.65,1692,7.834878,15148,2,46.20703,1988.516,466.4336,4289.941,0
24235.65,1692,8.080808,15212,2,46.20703,1988.516,467.6289,4288.746,0
24235.65,1692,8.326325,15212,2,46.20703,1988.516,465.5742,4290.801,0
24237.63,1693,8.305369,15212,2,46.20703,1988.52,458.4492,4297.922,0
24235.7,1692,7.298658,15212,1,46.21484,1988.52,460.8711,4295.492,0
24242.7,1692,7.29254,15212,1,46.21484,1988.523,454.4922,4301.867,0
24242.7,1692,7.107023,15212,1,46.21484,1988.523,455.0391,4301.32,0
24239.6,1692,7.118928,15180,1,46.21484,1988.523,459.5273,4296.832,0
24243.62,1695,8.298407,15180,1,46.21484,1988.523,457.2656,4299.094,0
24245.33,1697,8.487395,15148,2,46.22266,1988.523,454.3555,4301.996,0
24243.63,1696,8.417508,15148,1,46.22266,1988.523,453.875,4302.477,0
24239.62,1695,8.263069,15180,1,46.22266,1988.523,452.6484,4303.703,0
24241.34,1696,6.778243,15180,2,46.22266,1988.523,452.1758,4304.176,0
24239.62,1695,6.397306,15148,1,46.22266,1988.527,454.043,4302.305,0
24239.62,1695,6.734007,15244,1,46.23047,1988.52,450.4922,4305.855,0
24239.62,1695,6.649832,15212,1,46.24609,1988.527,449.2656,4307.059,0
24239.57,1695,8.080808,15180,1,46.24609,1988.527,453.0977,4303.227,0
24239.57,1695,7.989907,15180,1,46.24609,1988.527,454.0352,4302.289,0
24491.48,1696,8.171862,15180,2,46.26172,1988.512,453.5469,4302.777,0
24239.55,1695,8.578638,15212,1,46.26172,1988.527,451.7422,4304.566,0
24242.66,1695,8.655462,15212,1,46.26172,1988.527,442.5195,4313.789,0
24242.6,1695,13.563606,15212,1,46.27734,1988.527,439.1094,4317.184,0
24241.78,1695,8.724832,15180,2,46.27734,1988.539,443.75,4312.531,0
24239.71,1695,8.838384,15212,3,46.27734,1988.539,439.2383,4317.043,0
24239.71,1695,7.647059,15212,2,46.27734,1988.539,437.7617,4318.52,0
24237.71,1695,8.214585,15148,1,46.27734,1988.535,441.5781,4314.707,0
24240.55,1696,8.123953,15180,2,46.28516,1988.539,437.0391,4319.234,0
24238.83,1695,8.501684000000001,15180,1,46.28516,1988.539,436.25,4320.023,0
24235.77,1695,8.010118,15180,1,46.28516,1988.539,443.3711,4312.902,0
24235.71,1695,13.193277,15180,1,46.28516,1988.539,499.2305,4257.043,0
24235.65,1695,12.867956,15180,1,46.28516,1988.539,498.3203,4257.953,0
24237.63,1696,8.557047,15212,2,46.29297,1988.539,500.6094,4255.656,0
24242.57,1696,8.480269,15180,1,46.30469,1988.543,491.918,4264.332,0
24242.57,1696,8.151261,15212,1,46.30469,1988.551,494.918,4261.324,0
24242.57,1697,8.060453,15244,2,46.30469,1988.562,492.3164,4263.914,0
24922.7,1706,11.428571,15244,1,46.32812,1988.719,474.3594,4281.691,0
24922.21,1706,7.190635,15244,1,46.32812,1988.719,470.1758,4285.875,0
24919.14,1706,5.546218,15276,1,46.32812,1988.719,470.6016,4285.449,0
24916.15,1706,5.961377,15244,1,46.32812,1988.727,468.0352,4288.008,0
24916.15,1706,5.690377,15244,1,46.32812,1988.727,473.3359,4282.707,0
24917.77,1707,5.536913,15276,2,46.33594,1988.727,472.9141,4283.121,0
24920.07,1707,5.307498,15244,1,46.33594,1988.73,472.707,4283.324,0
24921.22,1709,5.387205,15276,2,46.34375,1988.73,473.0703,4282.953,0
24921.92,1708,5.462185,15244,2,46.34375,1988.73,469.2109,4286.812,0
24916.08,1706,5.546218,15244,1,46.34375,1988.73,468.1641,4287.859,0
25130.07,1706,7.124895,15244,2,46.36719,1988.684,475.1758,4280.871,0
24917.84,1707,7.550336,15244,2,46.36719,1988.707,479.5859,4276.438,0
24916.12,1706,7.531381,15212,1,46.36719,1988.707,479.6484,4276.375,0
24916.12,1706,7.537688,15148,1,46.36719,1988.707,480.293,4275.73,0
24917.97,1707,6.055509,15148,2,46.36719,1988.715,481.7539,4274.262,0
24918.25,1706,6.040268,15148,1,46.38281,1988.719,482.8984,4273.098,0
24916.09,1706,5.872483,15212,1,46.38281,1988.719,477.1836,4278.812,0
24917.99,1707,6.124161,15212,2,46.38281,1988.719,478.8125,4277.184,0
24916.14,1706,6.20285,15180,1,46.38281,1988.719,480.5156,4275.48,0
24916.14,1706,6.705784,15180,1,46.38281,1988.719,483.125,4272.871,0
25168.09,1707,6.565657,15212,2,46.40625,1988.695,482.1172,4273.879,0
24916.21,1706,7.070707,15180,1,46.40625,1988.719,481.3125,4274.66,0
24916.21,1706,6.386555,15180,1,46.40625,1988.719,477.4688,4278.504,0
24916.21,1706,5.462185,15180,1,46.40625,1988.719,481.5508,4274.422,0
24916.21,1706,5.877414,15212,1,46.40625,1988.719,475.8164,4280.156,0
24916.21,1706,5.941423,15212,1,46.40625,1988.719,477.2734,4278.699,0
24917.94,1707,6.599833,15212,2,46.41406,1988.711,476.6445,4279.328,0
24915.41,1705,7.460184,15212,1,46.44531,1988.707,477.1445,4278.801,0
24915.42,1705,7.466443,15212,1,46.44531,1988.707,477.1211,4278.824,0
24915.47,1705,7.472712,15244,1,46.44531,1988.707,482.8789,4273.066,0
24918.53,1705,7.29254,15244,1,46.45312,1988.695,479.7344,4276.215,0
24250.64,1697,7.329402,15180,2,46.45312,1988.695,489.2305,4266.719,0
24245.74,1696,7.130872,15212,1,46.45312,1988.711,493.7188,4262.215,0
24245.74,1696,6.879195,15148,1,46.45312,1988.727,496.6172,4259.301,0
24243.85,1696,6.884971,15148,2,46.45312,1988.727,496.4219,4259.496,0
24241.74,1695,6.734007,15148,1,46.46094,1988.727,494.1523,4261.758,0
24241.74,1695,6.968934,15212,1,46.46094,1988.73,493.1328,4262.773,0
24241.74,1695,7.070707,15244,1,46.46094,1988.742,495.7734,4260.121,0
24241.64,1695,6.459732,15244,1,46.46094,1988.742,494.6797,4261.215,0
24241.65,1695,6.035205,15244,1,46.46094,1988.742,489.4609,4266.434,0
24241.65,1695,5.951383,15244,1,46.46875,1988.742,487.5195,4268.367,0
24241.7,1695,5.774059,15244,1,46.46875,1988.742,484.4414,4271.445,0
24241.7,1695,5.931495,15244,1,46.46875,1988.742,481.668,4274.219,0
24271.75,1695,5.606695,15180,2,46.46875,1988.742,487.6211,4268.266,0
24241.77,1695,5.956376,15212,1,46.46875,1988.742,493.7578,4262.129,0
24241.77,1695,5.926544,15212,1,46.48438,1988.742,494.2578,4261.613,0
24497.73,1696,5.936455,15212,2,46.48438,1988.742,493.2383,4262.633,0
24247.85,1696,7.38255,15212,1,46.48438,1988.742,487.5352,4268.336,0
24245.72,1696,6.963087,15212,1,46.48438,1988.742,489.7852,4266.086,0
24243.4,1696,6.812447,15244,2,46.48438,1988.742,500.1719,4255.699,0
24241.69,1695,6.884971,15244,1,46.49219,1988.836,500.8828,4254.887,0
24248.7,1695,7.569386,15212,1,46.49219,1988.848,471.3359,4284.422,0
24248.7,1695,6.711409,15212,1,46.49219,1988.848,472.5156,4283.242,0
24246.52,1697,6.861925,15212,2,46.5,1988.848,483.6875,4272.062,0
24245.68,1695,6.980656,15212,2,46.5,1988.848,485.7695,4269.98,0
24245.68,1695,5.774059,15244,1,46.5,1988.848,489.2969,4266.453,0
24245.68,1695,5.541562,15212,1,46.5,1988.848,489.1758,4266.574,0
24245.68,1695,5.788591,15212,1,46.5,1988.848,493.5195,4262.23,0
24245.68,1695,6.113903,15212,1,46.5,1988.848,490.6562,4265.094,0
24245.68,1695,6.354515,15212,1,46.50781,1988.848,486.9766,4268.766,0
24245.52,1695,5.714286,15244,1,46.50781,1988.848,486.9492,4268.793,0
24247.25,1696,5.45302,15212,2,46.50781,1988.848,487.7539,4267.988,0
24245.54,1695,5.550883,15212,1,46.50781,1988.848,485.3438,4270.398,0
24245.54,1695,6.812447,15244,1,46.50781,1988.848,482.5742,4273.168,0
24245.54,1695,6.633081,15244,1,46.51562,1988.848,481.957,4273.777,0
24245.58,1695,6.867672,15276,1,46.51562,1988.852,487.6914,4268.039,0
24245.58,1695,6.986532,15212,1,46.51562,1988.852,484.3555,4271.375,0
24337.34,1695,6.890756,15212,2,46.51562,1988.852,484.2109,4271.52,0
24245.58,1695,7.13686,15212,1,46.51562,1988.852,486.1328,4269.598,0
24247.29,1696,7.058824,15212,2,46.52344,1988.852,485.5469,4270.176,0
24245.59,1695,7.298658,15244,1,46.53906,1988.852,490.1289,4265.578,0
24245.59,1695,7.615063,15212,1,46.53906,1988.852,491.4453,4264.262,0
24247.32,1696,7.388749,15244,2,46.53906,1988.852,490.4258,4265.281,0
24245.6,1695,7.052897,15244,1,46.53906,1988.852,487.5391,4268.168,0
24247.73,1695,7.401177,15276,2,46.54688,1988.852,486.8086,4268.891,0
24245.73,1695,6.884971,15276,1,46.54688,1988.859,485.3555,4270.336,0
24245.61,1695,6.986532,15276,1,46.54688,1988.863,484.9883,4270.699,0
24247.71,1696,6.722689,15244,2,46.54688,1988.863,485.2578,4270.43,0
24245.62,1695,6.850459,15212,2,46.54688,1988.863,492.1719,4263.516,0
24245.62,1695,6.05042,15212,1,46.55469,1988.863,492.0664,4263.613,0
24247.59,1696,5.466779,15244,2,46.55469,1988.863,486.2422,4269.438,0
24245.65,1695,5.523013,15244,1,46.55469,1988.863,485.7266,4269.953,0
24245.65,1695,6.223717,15276,1,46.55469,1988.863,488.6602,4267.02,0
24245.66,1695,6.208054,15244,1,46.55469,1988.863,487.3047,4268.375,0
24245.66,1695,6.957251,15244,1,46.55469,1988.863,486.9297,4268.75,0
24245.67,1695,7.466443,15212,1,46.5625,1988.863,482.2695,4273.402,0
24247.39,1696,7.388749,15212,2,46.5625,1988.863,489.0547,4266.617,0
24245.68,1695,7.041073,15180,1,46.5625,1988.863,486.3594,4269.312,0
24245.68,1695,8.235294,15244,1,47.48047,2000.898,458.9102,4283.809,0
24245.71,1695,6.812447,15244,1,47.48047,2000.898,459.2383,4283.48,0
24248.78,1696,7.659933,15276,1,47.48047,2000.957,453.5078,4289.152,0
24252.79,1698,7.245156,15244,1,47.86719,2013.777,425.8125,4303.641,0
24249.69,1698,5.462185,15244,1,47.86719,2013.781,434.1875,4295.262,0
24249.7,1698,5.61139,15244,1,47.86719,2013.781,432.0742,4297.375,0
24245.69,1697,5.976431,15180,1,47.87891,2013.785,427.0742,4302.359,0
24247.46,1698,5.280805,15180,2,47.87891,2013.785,427.6484,4301.785,0
24245.74,1697,5.61139,15148,1,47.87891,2013.898,432.7539,4296.566,0
24245.74,1697,5.704698,15148,1,47.87891,2013.898,435.2852,4294.035,0
24247.66,1698,5.951383,15180,2,47.87891,2013.914,436.0625,4293.242,0
24245.68,1697,5.597327,15180,1,47.88672,2013.926,438.6992,4290.586,0
24245.68,1697,7.453936,15148,1,47.90234,2013.941,448.0547,4281.199,0
24247.54,1698,7.38255,15212,2,47.90234,2013.941,449.0742,4280.18,0
24245.68,1697,7.407407,15244,1,47.90234,2013.941,443.9531,4285.301,0
24245.64,1697,7.058824,15244,1,47.90234,2013.941,457.0078,4272.246,0
24249.68,1698,7.058824,15212,1,47.90234,2013.941,454.6641,4274.59,0
24249.68,1698,7.04698,15180,1,47.91016,2013.941,452.1211,4277.125,0
24249.68,1698,7.06476,15180,1,47.94141,2013.941,456.4805,4272.734,0
24247.8,1697,6.9747900000000005,15212,1,47.94141,2013.941,456.9961,4272.219,0
24245.68,1697,5.690377,15212,1,47.94141,2013.941,462.207,4267.008,0
24245.68,1697,5.45302,15180,1,47.94141,2014.156,461.1914,4267.809,0
24245.68,1697,5.639731,15244,1,47.94141,2014.156,465.8086,4263.191,0
24246.78,1698,5.803196,15212,1,47.94922,2014.164,458.5586,4270.426,0
24248.79,1699,6.890756,15148,1,47.94922,2014.168,460.5859,4268.395,0
24245.72,1698,6.728343,15148,1,47.94922,2014.168,464.0469,4264.934,0
24245.62,1698,7.154882,15148,1,47.95703,2014.168,461.4023,4267.57,0
24247.35,1699,7.29254,15148,2,47.95703,2014.168,459.1172,4269.855,0
24245.64,1698,7.705192999999999,15148,1,47.95703,2014.168,465.6914,4263.281,0
24249.65,1699,7.460184,15148,1,47.95703,2014.168,463.293,4265.68,0
24249.65,1699,7.041073,15180,1,47.95703,2014.168,461.1992,4267.773,0
24249.65,1699,7.544007,15180,1,47.96484,2014.168,462.3555,4266.609,0
24245.65,1698,6.365159,15148,1,47.96484,2014.168,466.3945,4262.57,0
24245.65,1698,5.45302,15180,1,47.96484,2014.168,472.2188,4256.746,0
24245.65,1698,6.134454,15180,1,47.96484,2014.168,469.8906,4259.074,0
24245.65,1698,5.808081,15180,1,47.96484,2014.172,465.7031,4263.258,0
24246.86,1698,5.793451,15212,2,47.97266,2014.172,463.8984,4265.055,0
24245.75,1698,7.226891,15212,1,47.97266,2014.172,468.0586,4260.895,0
24245.75,1698,6.711409,15212,1,47.97266,2014.172,465.2109,4263.742,0
24245.78,1697,6.705784,15212,1,47.97266,2014.172,465.9648,4262.988,0
24245.79,1697,6.213266,15212,1,47.97266,2014.172,465.2266,4263.727,0
24245.79,1697,5.778894,15212,1,47.98047,2014.172,466.1406,4262.805,0
24245.79,1697,5.462185,15180,1,47.98047,2014.172,468.1797,4260.766,0
24245.77,1697,5.555556,15244,1,47.98047,2014.172,465.1094,4263.836,0
24245.77,1697,5.872483,15244,1,47.98047,2014.172,462.918,4266.027,0
24493.12,1697,5.625525,15212,2,47.98047,2014.172,468.9414,4260.004,0
24247.9,1697,5.941423,15212,1,47.98047,2014.172,464.293,4264.652,0
24247.9,1697,6.187291,15212,1,47.98828,2014.172,464.9297,4264.008,0
24249.46,1698,6.187291,15244,3,47.98828,2014.184,463.6797,4265.246,0
24245.8,1697,6.093489,15244,1,47.98828,2014.184,457.8477,4271.078,0
24245.8,1697,6.291946,15212,1,48.05078,2014.184,458.0664,4270.797,0
24247.76,1698,6.040268,15212,2,48.05078,2014.184,460.6875,4268.176,0
24245.8,1698,6.481481,15180,1,48.38281,2015.098,444.7539,4282.863,0
24245.8,1698,5.892256,15180,2,48.38281,2015.098,453.1914,4274.426,0
24251.78,1698,8.578638,15244,17,48.38281,2015.098,430.7852,4296.832,0
24251.78,1698,5.546218,15244,16,48.38281,2015.098,430.9805,4296.637,0
24251.79,1698,5.45302,15244,7,48.38281,2015.098,428.2969,4299.32,0
24251.79,1698,7.070707,15244,15,48.39062,2015.098,431.6484,4295.961,0
24252.5,1700,6.492411,15244,23,48.39062,2015.098,431.7656,4295.844,0
24251.64,1698,7.130872,15244,3,48.39062,2015.098,438.5586,4289.051,0
24503.58,1699,6.879195,15276,7,48.39844,2015.098,439.3086,4288.293,0
24251.64,1698,6.801008,15276,3,48.39844,2015.098,449.9648,4277.637,0
24254.71,1698,7.172996,15276,3,48.39844,2015.098,446.9141,4280.688,0
24256.43,1701,7.13686,15276,13,48.52734,2015.16,444.1914,4283.219,0
24251.65,1700,7.004219,15276,25,48.52734,2015.164,448.6836,4278.723,0
24251.8,1700,6.945607,15244,25,48.52734,2015.164,449.7031,4277.703,0
24251.8,1701,6.649832,15244,16,48.54297,2015.164,448.6289,4278.762,0
24251.8,1701,7.124895,15212,25,48.54297,2015.164,446.5352,4280.855,0
24264.92,1702,8.549873999999999,15212,26,48.54297,2015.164,421.5273,4305.863,0
24263.21,1701,7.04698,15180,21,48.54297,2015.164,419.0391,4308.352,0
24260.18,1701,7.370184,15180,20,48.54297,2015.164,410.1211,4317.27,0
24262.03,1702,7.107023,15180,24,48.55078,2015.164,406.8828,4320.5,0
24252.11,1701,7.232969,15148,16,48.55078,2015.164,405.1602,4322.223,0
24252.12,1701,7.724601,15148,18,48.55078,2015.168,402.2109,4325.168,0
24252.12,1701,6.879195,15148,24,48.55078,2015.168,403.5547,4323.824,0
24250.45,1701,8.22838,15148,20,48.55078,2015.168,403.1016,4324.277,0
24246.43,1702,11.828859,15180,11,48.57422,2015.168,398.1758,4329.18,0
24246.15,1701,5.971405,15180,4,48.58203,2015.168,404.8438,4322.504,0
24246.15,1701,5.639731,15148,13,48.61328,2015.168,403.8867,4323.43,0
24248.32,1701,6.576728,15180,3,48.61328,2015.168,401.3867,4325.93,0
24246.27,1702,5.639731,15180,3,48.62891,2015.18,400.3945,4326.895,0
24249.49,1701,6.486942,15180,7,48.62891,2015.172,396.2461,4331.051,0
24251.35,1702,6.806723,15180,22,48.62891,2015.172,394.2188,4333.078,0
24252.59,1701,9.698997,15180,36,48.62891,2015.172,379.5078,4347.789,0
24255.58,1700,10.041841,15180,2,48.62891,2015.172,378.9883,4348.309,0
24501.2,1702,6.448911,15180,13,48.62891,2015.184,397.6875,4329.598,0
24273.67,1701,6.218487,15180,9,48.63672,2015.184,369.8203,4357.457,0
24277.62,1702,5.723906,15180,5,48.64453,2015.184,373.6836,4353.586,0
24279.46,1703,6.04534,15212,3,48.64453,2015.184,372.9258,4354.344,0
24255.36,1702,5.798319,15244,11,48.64453,2015.184,384.7852,4342.484,0
24255.36,1702,7.130872,15212,13,48.64453,2015.184,382.7109,4344.559,0
24253.12,1702,6.73968,15212,11,48.64453,2015.184,385.1172,4342.152,0
24251.36,1701,7.058824,15212,13,48.65234,2015.184,386.8203,4340.441,0
24467.38,1702,6.835443,15244,4,48.65234,2015.188,396.7305,4330.527,0
24248.01,1702,6.119028,15244,3,48.65234,2015.188,389.2188,4338.039,0
24246.29,1701,5.926544,15244,2,48.65234,2015.188,387.625,4339.633,0
24246.29,1701,6.187291,15212,2,48.65234,2015.188,400.4883,4326.77,0
24248.02,1702,5.931495,15212,9,48.66016,2015.188,397.9492,4329.301,0
24246.3,1701,7.478992,15244,2,48.67578,2015.188,406.6992,4320.535,0
24246.3,1698,7.370184,15212,2,48.67578,2015.188,411.707,4315.527,0
24248.16,1701,7.724601,15244,3,48.67578,2015.188,416.1641,4311.07,0
24246.3,1698,7.29254,15244,2,48.67578,2015.188,419.3203,4307.914,0
24250.31,1699,5.946399,15212,2,48.67578,2015.188,425.3867,4301.848,0
