face_detection_mem.committed_Committed_AS,face_detection_system.active_processes_active,face_detection_system.cpu_user,face_detection_system.file_nr_used_used,face_detection_system.processes_running,face_detection_system.ram_buffers,face_detection_system.ram_cached,face_detection_system.ram_free,face_detection_system.ram_used,Target
31569.94,1806.0,9.151973,15254.0,1.0,17.17969,1342.1875,537.5898,4894.141,4
30807.52,1789.0,3.195963,15222.0,2.0,17.30469,1342.4453,560.332,4871.016,4
30128.66,1778.0,2.854744,15158.0,1.0,17.30469,1342.5703,572.0078,4859.215,4
30129.8,1778.0,3.190596,15190.0,2.0,17.30469,1342.5742,573.625,4857.594,4
30122.68,1777.0,3.104027,15190.0,1.0,17.36719,1342.625,583.3594,4847.746,4
30124.39,1778.0,2.602855,15158.0,2.0,17.36719,1342.625,580.1211,4850.984,4
30122.56,1777.0,2.602855,15126.0,1.0,17.37891,1342.9492,582.5781,4848.191,4
30122.6,1777.0,2.268908,15126.0,1.0,17.37891,1342.9648,581.3906,4849.363,4
30124.71,1778.0,2.443134,15126.0,2.0,17.39453,1342.9648,584.207,4846.531,4
30122.61,1777.0,2.104377,15158.0,1.0,17.39453,1342.9648,583.3125,4847.426,4
30124.33,1778.0,2.17938,15158.0,2.0,17.39453,1342.9688,585.3125,4845.422,4
30124.8,1778.0,3.027754,15126.0,2.0,17.39453,1342.9688,584.5977,4846.137,4
30120.7,1777.0,3.104027,15158.0,1.0,17.39453,1342.9727,593.125,4837.605,4
30122.7,1777.0,2.849958,15190.0,1.0,17.40234,1342.9844,586.5156,4844.195,4
30124.54,1778.0,3.096234,15158.0,2.0,17.40234,1342.9844,577.7305,4852.98,4
30122.7,1777.0,2.852349,15190.0,1.0,17.40234,1342.9883,580.3633,4850.344,4
30122.7,1777.0,2.345059,15158.0,1.0,17.40234,1342.9922,581.5469,4849.156,4
30405.69,1778.0,2.35492,15190.0,2.0,17.40234,1342.9922,576.2344,4854.469,4
30122.54,1777.0,2.115059,15158.0,1.0,17.41016,1342.9922,585.3867,4845.309,4
30122.55,1777.0,2.10084,15158.0,2.0,17.53906,1343.0,589.0859,4841.473,4
30124.26,1778.0,2.521008,15158.0,3.0,17.65625,1343.0,594.5273,4835.914,4
30128.69,1778.0,2.953586,15126.0,1.0,17.67188,1343.082,603.8906,4826.453,4
30126.57,1778.0,2.766136,15158.0,1.0,17.67188,1343.082,595.5625,4834.781,4
30127.26,1779.0,3.030303,15126.0,2.0,17.67188,1343.0859,595.8477,4834.492,4
30125.54,1778.0,2.591973,15158.0,1.0,17.67969,1343.0703,592.9297,4837.418,4
30125.48,1778.0,2.680067,15126.0,1.0,17.67969,1343.0703,596.6289,4833.719,4
30121.47,1777.0,2.605042,15126.0,1.0,17.67969,1343.0742,594.6016,4835.742,4
30121.49,1777.0,2.695872,15094.0,1.0,17.67969,1343.0742,598.2617,4832.082,4
30117.43,1777.0,2.521008,15062.0,1.0,17.67969,1343.0742,597.168,4833.176,4
30400.63,1778.0,3.706824,15062.0,3.0,17.69531,1351.3594,588.1055,4833.938,4
30117.46,1777.0,4.945516,15126.0,1.0,17.70703,1352.3555,576.4297,4844.605,4
30117.47,1777.0,3.787879,15158.0,1.0,17.71484,1352.3555,584.8125,4836.215,4
30119.19,1778.0,4.701931,15158.0,2.0,17.71484,1352.4219,596.6445,4824.316,4
30119.57,1778.0,3.185247,15126.0,2.0,17.71484,1352.4219,616.6836,4804.277,4
30117.47,1777.0,2.686818,15126.0,1.0,17.71484,1352.4336,614.2578,4806.691,4
30117.48,1777.0,2.931323,15094.0,1.0,17.71484,1352.4336,615.5156,4805.434,4
30117.48,1777.0,2.10084,15126.0,1.0,17.72266,1352.4375,613.957,4806.98,4
30125.48,1778.0,2.358888,15094.0,1.0,17.73828,1352.4375,617.168,4803.754,4
30127.51,1779.0,2.195946,15062.0,2.0,17.75391,1352.4414,616.5312,4804.371,4
30125.53,1778.0,2.852349,15062.0,1.0,17.75391,1352.4492,628.8438,4792.051,4
30125.49,1778.0,2.272727,15094.0,1.0,17.75781,1352.4297,625.8555,4795.055,4
30127.34,1779.0,2.770781,15126.0,2.0,17.75781,1352.4297,628.1055,4792.805,4
30408.66,1776.0,3.355705,15158.0,2.0,17.75781,1352.5508,626.7617,4794.027,4
30125.5,1776.0,2.600671,15126.0,1.0,17.76562,1352.5508,631.0469,4789.734,4
30131.23,1778.0,2.348993,15126.0,2.0,17.76562,1352.5547,632.6328,4788.145,4
30129.52,1777.0,2.518892,15158.0,1.0,17.76562,1352.6094,635.4219,4785.301,4
30129.52,1777.0,2.270816,15190.0,1.0,17.76562,1352.6094,625.2812,4795.441,4
30166.77,1776.0,2.616034,15158.0,5.0,17.76562,1352.668,638.25,4782.414,4
30125.51,1776.0,2.773109,15158.0,1.0,17.77344,1352.6719,640.4141,4780.238,4
30131.15,1777.0,6.986532,15222.0,1.0,17.77344,1352.9023,605.25,4815.172,4
30131.17,1777.0,2.362869,15222.0,1.0,17.77344,1353.0469,607.3867,4812.891,4
30132.96,1778.0,3.520536,15190.0,2.0,17.77344,1353.0469,611.0664,4809.211,4
30127.24,1777.0,2.686818,15158.0,1.0,17.77344,1353.0469,609.2812,4810.996,4
30127.24,1777.0,2.689076,15158.0,1.0,17.78125,1353.0469,611.1797,4809.09,4
30128.95,1778.0,2.859546,15094.0,2.0,17.78125,1353.0508,610.7422,4809.523,4
30127.25,1776.0,2.607233,15158.0,2.0,17.78125,1353.0508,611.6797,4808.586,4
30127.25,1776.0,2.021904,15158.0,1.0,17.78125,1353.1484,614.2383,4805.93,4
30128.97,1777.0,2.102607,15158.0,2.0,17.78125,1353.1484,620.1875,4799.98,4
30127.25,1776.0,2.020202,15190.0,1.0,17.78906,1353.1523,623.3008,4796.855,4
30127.17,1776.0,2.356902,15158.0,1.0,17.78906,1353.1523,628.6641,4791.492,4
30259.21,1776.0,2.854744,15126.0,2.0,17.78906,1353.1562,626.9609,4793.191,4
30127.26,1776.0,3.02267,15190.0,2.0,17.78906,1353.1562,624.7539,4795.398,4
30128.77,1779.0,2.938707,15158.0,2.0,17.78906,1353.1562,623.8867,4796.266,4
30380.5,1777.0,3.433836,15126.0,2.0,17.79688,1353.1562,627.6836,4792.461,4
30127.19,1777.0,2.602855,15126.0,1.0,17.79688,1353.1602,626.3242,4793.816,4
30131.21,1778.0,2.434929,15158.0,1.0,17.79688,1353.1602,620.8516,4799.289,4
30132.91,1779.0,2.10084,15190.0,2.0,17.79688,1353.1602,620.0977,4800.043,4
30131.21,1778.0,1.939292,15158.0,1.0,17.79688,1353.1602,620.5703,4799.57,4
30127.2,1777.0,2.181208,15190.0,1.0,17.80469,1353.1953,614.1055,4805.992,4
30410.38,1779.0,2.366864,15158.0,3.0,17.80469,1353.6289,615.3164,4804.348,4
30127.21,1778.0,2.777778,15158.0,1.0,17.80469,1353.6289,616.2734,4803.391,4
30127.23,1778.0,3.02521,15158.0,1.0,17.80469,1353.6328,622.7891,4796.871,4
30410.46,1779.0,3.020134,15158.0,2.0,17.80469,1353.6328,620.6133,4799.047,4
30127.15,1779.0,2.849958,15126.0,2.0,17.8125,1353.6484,627.8828,4791.754,4
30127.3,1778.0,2.350966,15126.0,1.0,17.8125,1353.6523,630.6055,4789.027,4
30127.3,1778.0,2.700422,15094.0,1.0,17.82812,1353.6523,631.8281,4787.789,4
30128.82,1779.0,2.109705,15030.0,2.0,17.82812,1353.6523,626.2578,4793.359,4
30346.3,1779.0,2.268908,15030.0,2.0,17.82812,1353.6523,622.3047,4797.312,4
30127.3,1778.0,2.016807,15062.0,1.0,17.82812,1353.6523,616.4258,4803.191,4
30127.3,1777.0,2.689076,15062.0,1.0,17.82812,1353.6523,618.4766,4801.141,4
30127.3,1777.0,3.017603,15094.0,1.0,17.83594,1353.6562,621.1328,4798.473,4
30129.27,1778.0,3.703704,15094.0,1.0,20.53125,1368.8711,590.9102,4810.785,4
30410.34,1779.0,3.096234,15062.0,2.0,20.53125,1369.1055,596.3594,4805.102,4
30127.16,1778.0,2.684564,15094.0,1.0,20.53125,1369.1055,593.1562,4808.305,4
30127.27,1779.0,2.775442,15094.0,1.0,20.53125,1369.1641,587.4922,4813.91,4
30129.11,1780.0,2.188552,15062.0,2.0,20.54297,1369.168,586.8047,4814.582,4
30127.28,1779.0,2.195946,15062.0,1.0,20.54297,1369.168,586.1914,4815.195,4
30131.29,1780.0,2.348993,15030.0,1.0,20.54297,1369.2344,590.6289,4810.691,4
30133.0,1781.0,2.691337,15062.0,2.0,20.54297,1369.2344,594.4688,4806.852,4
30131.3,1780.0,2.356902,15062.0,1.0,20.54297,1369.2344,595.832,4805.488,4
30127.29,1779.0,2.689076,15062.0,1.0,20.55078,1369.2383,599.4922,4801.816,4
30127.8,1780.0,3.26907,15094.0,3.0,20.55078,1369.2383,606.793,4794.516,4
30127.2,1779.0,3.101425,15126.0,1.0,20.56641,1369.2383,608.8789,4792.414,4
30127.2,1779.0,2.516779,15126.0,1.0,20.56641,1369.2383,610.8281,4790.465,4
30410.38,1780.0,2.434929,15126.0,2.0,20.56641,1369.2422,610.8242,4790.465,4
30129.06,1780.0,2.529511,15158.0,2.0,20.56641,1369.2422,606.0273,4795.262,4
30127.27,1780.0,2.864364,15094.0,1.0,20.56641,1369.2539,607.9492,4793.328,4
30127.27,1780.0,1.848739,15094.0,1.0,20.57422,1369.2539,611.5625,4789.707,4
30127.33,1780.0,2.607233,15126.0,1.0,20.57422,1369.2539,601.7617,4799.508,4
30127.32,1781.0,2.936242,15190.0,1.0,20.57422,1369.2578,603.207,4798.059,4
30169.18,1781.0,2.770781,15158.0,2.0,20.57422,1369.2773,609.3672,4791.879,4
30127.29,1780.0,2.852349,15126.0,1.0,20.57422,1369.2773,612.8867,4788.359,4
30127.3,1780.0,2.51046,15158.0,1.0,20.58203,1369.2891,610.0078,4791.219,4
30129.03,1781.0,2.436975,15158.0,2.0,20.69922,1369.3008,605.332,4795.766,4
30127.31,1780.0,2.190396,15158.0,1.0,20.69922,1369.3008,604.5742,4796.523,4
30127.31,1780.0,2.605042,15190.0,1.0,20.69922,1369.3906,605.2266,4795.781,4
30129.42,1781.0,2.602855,15158.0,2.0,20.69922,1369.3906,606.0312,4794.977,4
30130.53,1780.0,2.775442,15126.0,1.0,20.85156,1371.457,590.0156,4808.773,4
30134.64,1781.0,2.620456,15126.0,2.0,20.85156,1371.4688,602.6523,4796.125,4
30136.62,1782.0,2.521008,15158.0,2.0,20.85156,1371.4531,594.6719,4804.121,4
30417.96,1782.0,3.26907,15190.0,2.0,20.85156,1371.457,594.2969,4804.492,4
30131.2,1781.0,3.18258,15126.0,13.0,20.85156,1371.457,599.3633,4799.426,4
30131.25,1781.0,3.520536,15094.0,13.0,20.85938,1371.457,603.8906,4794.891,4
30129.09,1781.0,2.099076,15094.0,14.0,20.86719,1371.457,601.0312,4797.742,4
30127.24,1780.0,2.109705,15094.0,13.0,20.86719,1371.457,604.3945,4794.379,4
30128.96,1781.0,2.188552,15126.0,14.0,20.86719,1371.457,605.6523,4793.121,4
30127.23,1779.0,2.434929,15094.0,13.0,20.86719,1371.4609,608.2031,4790.566,4
30127.23,1779.0,2.441077,15094.0,3.0,20.86719,1371.4609,605.9531,4792.816,4
30410.41,1780.0,2.857143,15094.0,14.0,20.875,1371.4609,611.4336,4787.328,4
30129.08,1780.0,3.02267,15126.0,14.0,20.875,1371.5898,604.293,4794.34,4
30127.25,1779.0,3.277311,15126.0,11.0,20.875,1371.5898,600.2891,4798.344,4
30127.23,1779.0,2.938707,15126.0,4.0,20.89062,1371.5898,599.5625,4799.055,4
30128.94,1780.0,2.512563,15126.0,15.0,20.89062,1371.5898,597.4219,4801.195,4
30127.23,1779.0,2.607233,15094.0,6.0,20.89062,1371.5938,593.875,4804.738,4
30127.27,1779.0,2.94861,15094.0,5.0,20.89062,1371.5938,600.2305,4798.383,4
30128.99,1780.0,2.020202,15094.0,7.0,20.89062,1371.5938,599.3945,4799.219,4
30127.27,1779.0,2.352941,15126.0,14.0,20.89062,1371.5977,604.25,4794.359,4
30127.27,1779.0,2.35492,15094.0,14.0,20.89844,1371.5977,601.3828,4797.219,4
30129.25,1780.0,2.938707,15094.0,7.0,20.89844,1371.5977,603.5625,4795.039,4
30131.29,1780.0,2.941176,15062.0,6.0,20.89844,1371.5977,605.3945,4793.207,4
30131.29,1780.0,3.341688,15094.0,15.0,20.89844,1371.5977,596.9062,4801.695,4
30132.97,1781.0,3.02521,15062.0,3.0,20.89844,1371.6055,603.6562,4794.938,4
30127.41,1779.0,3.201348,15094.0,15.0,20.90625,1371.6055,607.5547,4791.031,4
30127.43,1779.0,2.272727,15126.0,15.0,20.90625,1371.6055,607.8984,4790.688,4
30175.1,1779.0,2.441077,15126.0,4.0,20.90625,1371.6211,606.5117,4792.059,4
30405.81,1779.0,2.439024,15190.0,2.0,20.92188,1371.6211,603.3281,4795.227,4
30127.43,1779.0,2.861953,15158.0,2.0,20.92188,1371.6211,599.9648,4798.59,4
30127.44,1779.0,2.441077,15126.0,2.0,20.9375,1371.6133,602.2422,4796.305,4
30414.62,1781.0,2.775442,15190.0,2.0,20.9375,1371.6133,605.7578,4792.789,4
30133.22,1781.0,3.104027,15126.0,3.0,20.9375,1371.6133,608.8203,4789.727,4
30131.38,1780.0,2.938707,15126.0,2.0,20.94141,1371.6133,602.5195,4796.023,4
30129.28,1781.0,3.274559,15094.0,2.0,20.94531,1371.8047,602.1016,4796.246,4
30128.89,1782.0,2.609428,15094.0,3.0,20.95312,1371.8047,598.7773,4799.562,4
30127.17,1781.0,2.609428,15030.0,2.0,20.95312,1371.8047,603.6367,4794.703,4
30127.28,1781.0,2.693603,15094.0,2.0,20.95312,1371.8086,606.6484,4791.688,4
30137.14,1783.0,2.183039,15062.0,3.0,20.95312,1371.8086,612.043,4786.293,4
30416.27,1782.0,2.607233,15126.0,4.0,20.95312,1371.8086,612.0117,4786.324,4
30135.29,1782.0,2.770781,15094.0,2.0,20.96094,1371.8086,612.6602,4785.668,4
30135.29,1782.0,3.02267,15126.0,4.0,20.96094,1371.8164,610.25,4788.07,4
30418.46,1783.0,3.098827,15158.0,3.0,20.96094,1371.8203,608.7305,4789.586,4
30135.29,1782.0,2.768456,15126.0,1.0,20.96094,1371.8203,613.9297,4784.387,4
30139.21,1782.0,2.605042,15126.0,2.0,20.96094,1371.8203,616.1406,4782.176,4
30423.96,1785.0,2.186712,15126.0,4.0,20.98438,1371.8203,609.0898,4789.203,4
30140.93,1783.0,2.364865,15158.0,3.0,20.98438,1371.8242,606.3867,4791.902,4
30135.21,1781.0,1.939292,15126.0,2.0,20.98438,1371.8242,612.4688,4785.82,4
30414.69,1781.0,2.016807,15126.0,3.0,20.98438,1371.918,610.8359,4787.359,4
30135.34,1782.0,3.02267,15158.0,1.0,20.98438,1371.957,608.2969,4789.859,4
30135.34,1782.0,2.680067,15126.0,1.0,20.99219,1371.957,608.625,4789.523,4
30418.57,1782.0,2.686818,15126.0,4.0,20.99219,1372.0859,603.0703,4794.949,4
30137.11,1783.0,3.015075,15158.0,2.0,20.99219,1372.0859,601.3984,4796.621,4
30135.4,1782.0,2.770781,15126.0,1.0,20.99219,1372.0898,603.3438,4794.672,4
30135.24,1782.0,2.616034,15094.0,1.0,20.99219,1372.0898,602.9453,4795.07,4
30136.97,1783.0,2.274642,15094.0,2.0,21.0,1372.0938,601.832,4796.172,4
30135.26,1782.0,2.358888,15062.0,1.0,21.0,1372.0938,602.0547,4795.949,4
30418.44,1782.0,2.183039,15126.0,2.0,21.0,1372.0938,600.9258,4797.078,4
30135.27,1782.0,2.936242,15126.0,1.0,21.0,1372.0938,602.5781,4795.426,4
30135.27,1782.0,2.605042,15126.0,1.0,21.0,1372.0977,603.207,4794.793,4
30135.27,1782.0,3.020134,15126.0,1.0,21.00781,1372.0977,603.9336,4794.059,4
30137.13,1783.0,3.439597,15158.0,3.0,21.00781,1372.1055,608.625,4789.359,4
30135.41,1782.0,3.109244,15126.0,2.0,21.00781,1372.1172,613.0469,4784.926,4
30135.41,1782.0,2.099076,15126.0,1.0,21.00781,1372.1211,609.1797,4788.789,4
30418.42,1783.0,2.443134,15094.0,2.0,21.00781,1372.1211,606.2656,4791.703,4
30139.34,1783.0,2.447257,15094.0,1.0,21.01562,1372.1211,610.418,4787.543,4
30141.19,1784.0,2.109705,15094.0,2.0,21.02734,1372.1289,612.1211,4785.82,4
30139.34,1783.0,2.350966,15094.0,1.0,21.02734,1372.1328,608.3633,4789.574,4
30135.34,1782.0,2.607233,15126.0,1.0,21.02734,1372.1328,608.8594,4789.078,4
30135.34,1782.0,2.766136,15126.0,1.0,21.02734,1372.1328,608.7422,4789.195,4
30137.05,1783.0,3.02267,15190.0,2.0,21.02734,1372.1367,605.1133,4792.82,4
30135.34,1782.0,2.849958,15190.0,1.0,21.03516,1372.1367,607.4688,4790.457,4
30135.34,1782.0,2.852349,15126.0,1.0,21.03516,1372.1367,610.5352,4787.391,4
30137.06,1783.0,2.861953,15126.0,2.0,21.03516,1372.1406,611.543,4786.379,4
30137.4,1783.0,3.035413,15158.0,2.0,21.05078,1372.1406,604.9531,4792.953,4
30135.31,1782.0,2.272727,15094.0,1.0,21.06641,1372.1602,604.5273,4793.344,4
30135.25,1782.0,2.183039,15094.0,1.0,21.07422,1372.1641,616.1172,4781.742,4
30137.38,1783.0,2.777778,15094.0,2.0,21.07422,1372.1641,610.8438,4787.016,4
30135.27,1781.0,2.859546,15094.0,1.0,21.07422,1372.1641,608.4141,4789.445,4
30135.27,1781.0,2.434929,15094.0,1.0,21.07422,1372.1641,609.1406,4788.719,4
30268.46,1787.0,2.926421,15094.0,3.0,21.07422,1372.1641,605.168,4792.691,4
30136.98,1782.0,3.106633,15030.0,3.0,21.08203,1372.1641,609.6992,4788.152,4
30135.27,1781.0,2.691337,15030.0,1.0,21.08203,1372.168,607.4609,4790.387,4
30135.27,1780.0,2.356902,15062.0,1.0,21.08203,1372.1719,610.4414,4787.402,4
30136.9,1781.0,2.443134,15062.0,2.0,21.09766,1372.1719,600.9023,4796.926,4
30135.32,1781.0,3.020134,15126.0,1.0,21.09766,1372.1758,603.7227,4794.102,4
30139.34,1782.0,2.607233,15126.0,1.0,21.09766,1372.1758,599.7422,4798.082,4
30141.07,1783.0,2.777778,15190.0,2.0,21.09766,1372.1758,601.4492,4796.375,4
30139.33,1783.0,3.185247,15126.0,2.0,21.09766,1372.3086,607.1992,4790.492,4
30135.34,1781.0,3.352892,15126.0,1.0,21.10547,1372.3164,605.375,4792.301,4
30135.34,1783.0,2.682313,15126.0,2.0,21.13672,1372.3164,607.5742,4790.07,4
30137.18,1782.0,2.770781,15094.0,2.0,21.13672,1372.3164,597.1133,4800.531,4
30135.34,1781.0,2.015113,15094.0,1.0,21.13672,1372.3164,592.5898,4805.055,4
30135.34,1781.0,2.184874,15062.0,1.0,21.13672,1372.3203,591.3242,4806.316,4
30140.91,1783.0,2.356902,15126.0,2.0,21.14453,1372.3203,588.8828,4808.75,4
30139.21,1782.0,2.345059,15094.0,1.0,21.14453,1372.3203,593.793,4803.84,4
30139.21,1782.0,2.518892,15062.0,1.0,21.14453,1372.3203,590.8125,4806.82,4
30418.41,1782.0,3.352892,15094.0,2.0,21.14453,1372.3242,595.0508,4802.578,4
30135.23,1781.0,2.682313,15126.0,1.0,21.14453,1372.3945,601.6836,4795.875,4
30135.23,1781.0,2.770781,15158.0,1.0,21.15234,1372.3984,603.3555,4794.191,4
30177.09,1781.0,2.682313,15158.0,3.0,21.15234,1372.3984,598.6328,4798.914,4
30137.0,1782.0,3.027754,15094.0,2.0,21.15234,1372.3984,601.5117,4796.035,4
30135.29,1781.0,2.358888,15094.0,2.0,21.15234,1372.3984,598.9141,4798.633,4
30135.29,1781.0,2.616034,15094.0,2.0,21.15234,1372.3984,613.7891,4783.758,4
30136.98,1782.0,2.443134,15126.0,3.0,21.16016,1372.3984,602.5742,4794.965,4
30135.26,1781.0,2.436975,15062.0,1.0,21.16016,1372.3984,604.6992,4792.84,4
30135.27,1781.0,2.857143,15094.0,2.0,21.16016,1372.4023,601.7812,4795.754,4
30135.75,1782.0,3.02521,15094.0,3.0,21.16016,1372.4023,606.2539,4791.281,4
30141.15,1783.0,3.198653,15126.0,3.0,21.17578,1372.4023,600.8203,4796.699,4
30816.46,1792.0,3.700589,15190.0,1.0,21.17578,1372.4375,578.7383,4818.746,4
30816.11,1792.0,3.282828,15158.0,1.0,21.17578,1372.4453,575.0078,4822.469,4
30814.0,1792.0,2.773109,15190.0,2.0,21.17578,1372.4531,573.1953,4824.273,4
30809.16,1791.0,2.616034,15158.0,1.0,21.17578,1372.4531,571.3516,4826.117,4
30809.16,1791.0,3.032856,15126.0,1.0,21.19922,1372.4531,574.5156,4822.93,4
30808.88,1791.0,2.523129,15126.0,1.0,21.21484,1372.457,573.918,4823.508,4
31092.06,1792.0,2.700422,15126.0,2.0,21.21484,1372.457,575.5625,4821.863,4
30808.89,1791.0,2.51046,15126.0,1.0,21.21484,1372.457,576.8359,4820.59,4
30808.89,1791.0,3.266332,15094.0,1.0,21.21484,1372.457,590.6133,4806.812,4
31088.13,1791.0,3.098827,15126.0,2.0,21.21484,1372.4688,586.6875,4810.727,4
30808.95,1791.0,2.94365,15158.0,1.0,21.25391,1372.4453,586.625,4810.773,4
30808.96,1791.0,2.684564,15158.0,1.0,21.25391,1372.4453,584.9297,4812.469,4
30808.96,1791.0,2.525253,15190.0,2.0,21.25391,1372.4766,587.9297,4809.438,4
30808.68,1792.0,2.95858,15190.0,2.0,21.25391,1372.4844,587.7578,4809.602,4
30808.98,1791.0,2.693603,15190.0,1.0,21.26172,1372.4883,584.5859,4812.762,4
30809.0,1791.0,2.356902,15190.0,1.0,21.26172,1372.4922,583.1406,4814.203,4
30814.7,1792.0,3.027754,15190.0,2.0,21.26172,1372.6211,581.5977,4815.617,4
30814.94,1792.0,3.187919,15158.0,2.0,21.26953,1372.6211,576.957,4820.25,4
30812.97,1791.0,2.93378,15190.0,1.0,21.26953,1372.6211,579.6016,4817.605,4
30808.97,1790.0,2.516779,15158.0,1.0,21.26953,1372.625,579.8359,4817.367,4
30814.83,1792.0,2.768456,15158.0,2.0,21.26953,1372.625,581.1602,4816.043,4
30812.98,1791.0,2.611626,15126.0,1.0,21.26953,1372.625,579.3047,4817.898,4
30812.98,1791.0,2.780118,15126.0,1.0,21.27734,1372.625,584.543,4812.652,4
30810.82,1791.0,2.27656,15126.0,2.0,21.27734,1372.6289,582.25,4814.941,4
30808.97,1790.0,2.181208,15158.0,1.0,21.27734,1372.6328,580.4609,4816.727,4
30808.97,1791.0,2.686818,15158.0,1.0,21.28516,1372.6328,577.8281,4819.352,4
30850.82,1792.0,2.51046,15190.0,3.0,21.28516,1372.6328,573.1133,4824.066,4
30808.91,1791.0,2.770781,15158.0,2.0,21.28516,1372.6328,575.3477,4821.832,4
30808.92,1791.0,2.847571,15126.0,2.0,21.28516,1372.6328,575.75,4821.43,4
30811.07,1792.0,2.695872,15062.0,3.0,21.28516,1372.6367,585.5664,4811.609,4
30135.32,1781.0,2.607233,15062.0,2.0,21.29297,1372.625,590.1406,4807.039,4
30135.32,1781.0,2.445194,15094.0,1.0,21.29297,1372.6289,591.5312,4805.645,4
30135.32,1781.0,2.35492,15126.0,1.0,21.29297,1372.6289,594.5195,4802.656,4
30418.52,1782.0,2.525253,15126.0,2.0,21.29297,1372.6289,585.2227,4811.953,4
30135.35,1781.0,2.434929,15126.0,1.0,21.29297,1372.6289,590.4844,4806.691,4
30135.25,1781.0,3.035413,15094.0,1.0,21.30078,1372.6328,600.2891,4796.875,4
30136.98,1782.0,2.605042,15126.0,2.0,21.30078,1372.6328,595.9102,4801.254,4
30135.38,1781.0,3.02267,15126.0,1.0,21.30078,1372.6367,599.6719,4797.488,4
30135.38,1781.0,2.761506,15158.0,1.0,21.30078,1372.6367,595.9609,4801.199,4
30137.35,1782.0,2.93378,15094.0,3.0,21.30078,1372.6367,592.3086,4804.852,4
30135.38,1781.0,2.434929,15126.0,1.0,21.30859,1372.7344,594.8477,4802.207,4
30139.39,1782.0,2.787162,15158.0,1.0,21.30859,1372.75,589.4141,4807.625,4
30141.11,1783.0,2.278481,15158.0,2.0,21.30859,1372.75,591.4648,4805.574,4
30139.39,1783.0,2.602855,15158.0,1.0,21.33594,1372.75,601.7656,4795.246,4
30135.38,1782.0,2.356902,15158.0,1.0,21.35156,1372.75,600.168,4796.828,4
30139.45,1783.0,3.104027,15126.0,14.0,21.35156,1372.7539,599.1719,4797.82,4
30137.29,1782.0,4.945516,15094.0,1.0,21.35156,1372.7539,597.0977,4799.895,4
30135.16,1782.0,2.51046,15094.0,1.0,21.35156,1372.7539,595.8477,4801.145,4
30136.89,1783.0,2.516779,15094.0,2.0,21.35156,1372.7578,594.418,4802.57,4
30135.18,1782.0,2.936242,15094.0,1.0,21.35938,1372.7578,589.2188,4807.762,4
30135.18,1782.0,2.352941,15126.0,1.0,21.35938,1372.7578,588.1797,4808.801,4
30136.89,1782.0,2.529511,15094.0,2.0,21.35938,1372.7578,594.7734,4802.207,4
30135.18,1781.0,2.525253,15094.0,1.0,21.35938,1372.7617,592.8359,4804.141,4
30135.24,1781.0,2.611626,15158.0,1.0,21.35938,1372.7617,591.7266,4805.25,4
30135.24,1781.0,2.523129,15126.0,1.0,21.36719,1372.9609,595.5586,4801.211,4
30136.79,1782.0,3.604359,15126.0,2.0,21.36719,1372.9648,597.0742,4799.691,4
30134.96,1781.0,2.931323,15126.0,1.0,21.375,1372.9648,587.8945,4808.863,4
30139.97,1781.0,5.285235,15158.0,9.0,21.375,1372.9648,589.7188,4807.039,4
30148.07,1781.0,6.9747900000000005,15094.0,2.0,21.375,1372.9648,579.4805,4817.277,4
30146.35,1780.0,2.864364,15094.0,1.0,21.375,1372.9648,578.0,4818.758,4
30143.29,1780.0,2.52738,15094.0,1.0,21.375,1372.9727,577.1758,4819.574,4
30135.2,1780.0,2.78481,15094.0,1.0,21.38281,1372.9727,585.6719,4811.07,4
30137.38,1780.0,2.611626,15126.0,2.0,21.38281,1372.9766,585.918,4810.82,4
30139.28,1780.0,2.866779,15094.0,1.0,21.38281,1372.9766,575.957,4820.781,4
30139.29,1779.0,2.602855,15094.0,2.0,21.38281,1372.9766,576.043,4820.695,4
30141.26,1780.0,3.111859,15094.0,2.0,21.38281,1372.9805,585.6289,4811.105,4
30418.45,1779.0,3.017603,15094.0,2.0,21.39062,1372.9805,587.8711,4808.855,4
30135.29,1778.0,2.946128,15094.0,1.0,21.39062,1372.9805,587.8047,4808.922,4
30135.29,1774.0,2.521008,15062.0,1.0,21.39062,1372.9766,585.7578,4810.973,4
30137.02,1775.0,2.861953,15062.0,2.0,21.39062,1372.9805,588.0078,4808.719,4
30135.29,1775.0,2.445194,15158.0,2.0,21.39062,1372.9805,588.6758,4808.051,4
30135.29,1775.0,2.272727,15158.0,1.0,21.39844,1372.9805,585.3828,4811.336,4
30137.02,1776.0,2.095557,15094.0,2.0,21.39844,1372.9805,583.7578,4812.961,4
30135.3,1775.0,2.859546,15126.0,1.0,21.39844,1372.9844,591.0234,4805.691,4
30133.62,1775.0,4.285714,15094.0,1.0,21.42188,1373.0469,582.332,4814.297,4
30140.4,1776.0,3.526448,15094.0,2.0,21.42188,1373.0508,580.9414,4815.684,4
30140.77,1776.0,2.941176,15094.0,2.0,21.42188,1373.3086,579.4609,4816.906,4
