hand_landmarking_mem.committed_Committed_AS,hand_landmarking_system.active_processes_active,hand_landmarking_system.cpu_user,hand_landmarking_system.file_nr_used_used,hand_landmarking_system.processes_running,hand_landmarking_system.ram_buffers,hand_landmarking_system.ram_cached,hand_landmarking_system.ram_free,hand_landmarking_system.ram_used,Target
30649.65,1662,19.21769,15157,6,41.96484,1641.2852,658.1992,4447.133,3
30648.27,1665,19.25043,15253,7,41.96484,1641.2852,660.7109,4436.797,3
30653.93,1664,9.414758,15253,7,41.96484,1641.293,671.0469,4446.68,3
30652.14,1665,9.060119,15253,6,41.96484,1641.293,661.1641,4442.762,3
30652.16,1664,10.571185,15253,6,41.98047,1641.293,665.0742,4455.223,3
30660.15,1664,9.677419,15221,6,41.98047,1641.293,652.6133,4429.816,3
30663.1,1665,9.669211,15221,22,42.125,1642.1172,678.0039,4434.152,3
30663.06,1664,8.481764,15285,7,42.26172,1642.9336,673.668,4442.508,3
30916.71,1664,12.521151,15285,5,42.26953,1642.9258,664.3438,4456.723,3
30663.06,1665,21.05263,15253,6,42.29297,1644.3906,649.1758,4421.148,3
30668.05,1664,33.41924,15253,5,42.29297,1644.3906,684.75,4426.848,3
30669.96,1665,13.87234,15253,9,42.29297,1644.5469,677.5625,4430.324,3
30677.62,1666,10.544218,15221,20,42.29297,1644.5586,674.0859,4460.195,3
31391.91,1664,10.875106,15221,12,42.57031,1642.9336,644.0586,4450.332,3
30667.53,1664,14.43038,15221,22,42.57031,1642.957,653.9102,4441.492,3
30666.99,1664,37.38318,15253,5,42.57031,1643.457,664.0977,4436.387,3
30666.81,1661,33.04795,15221,6,42.57031,1643.582,669.1797,4407.449,3
30693.43,1661,32.31293,15221,7,42.57031,1643.582,697.6172,4416.578,3
30666.65,1674,26.59847,15221,23,43.11328,1656.1523,688.3633,4406.691,3
30670.8,1660,15.482234,15189,10,44.50391,1662.125,698.25,4406.422,3
30658.11,1661,17.15266,15221,9,44.50391,1662.125,685.4062,4414.039,3
30658.26,1661,11.489362,15189,4,44.53516,1662.125,670.4258,4424.562,3
30656.18,1661,17.97945,15189,5,44.53516,1662.125,659.9023,4409.574,3
30654.21,1661,13.327601,15189,8,44.53516,1662.1289,674.8594,4410.426,3
30660.04,1660,12.5,15221,4,44.53516,1662.1133,674.0078,4413.5,3
30662.89,1660,10.459184,15221,6,44.53516,1662.2383,670.9297,4404.586,3
30676.12,1661,13.945578,15221,5,44.54297,1662.2383,679.8594,4421.23,3
30751.43,1662,11.580727,15221,7,44.6875,1662.1914,663.0898,4431.676,3
30912.05,1664,16.638514,15253,11,44.6875,1662.457,652.6367,4407.715,3
30658.4,1660,19.81372,15221,6,44.6875,1662.4609,676.5,4423.254,3
30652.77,1658,20.16949,15157,4,44.6875,1662.4609,660.6953,4402.668,3
30652.77,1659,22.37404,15157,4,44.6875,1662.4727,681.2773,4394.602,3
30652.77,1659,15.463042,15221,4,44.69531,1662.6016,689.3438,4385.363,3
30649.09,1659,9.290541,15221,4,44.69531,1662.6016,698.5703,4387.656,3
30647.56,1659,10.388514,15221,7,44.69531,1662.6016,696.1406,4393.68,3
30633.06,1661,10.699242,15189,5,44.70703,1662.6094,690.1172,4391.453,3
30634.87,1658,9.721048,15157,4,44.70703,1662.6133,692.3438,4394.543,3
30634.16,1659,9.274874,15157,6,44.70703,1662.6172,689.2344,4384.211,3
30794.05,1658,9.491525,15157,4,44.70703,1662.6172,699.5625,4377.555,3
30636.92,1658,9.568163,15125,5,44.70703,1662.6172,706.2148,4377.648,3
30636.92,1658,13.520408,15093,4,44.71484,1662.6172,706.1211,4375.402,3
30653.28,1658,8.629442,15157,5,44.71484,1662.7422,708.3672,4380.598,3
30652.38,1659,13.536379,15125,12,44.71484,1662.7461,703.1641,4391.328,3
30687.39,1658,7.510549,15125,4,44.73438,1651.4219,692.3086,4422.785,3
30906.14,1659,9.067797,15189,5,44.82422,1651.4219,660.8477,4401.574,3
30653.69,1659,11.026293,15157,13,44.85156,1651.5703,693.3633,4434.664,3
30655.54,1658,17.74744,15157,5,44.85156,1639.8281,660.1836,4421.52,3
30655.57,1657,18.65417,15157,4,44.85156,1629.8281,673.1523,4416.629,3
30691.74,1657,17.28814,15125,5,44.85938,1621.5703,689.7852,4422.371,3
30657.34,1658,11.561181,15189,7,45.0,1621.5938,694.043,4417.887,3
30655.62,1658,10.813076,15221,5,45.01562,1621.5977,706.7773,4393.309,3
30655.62,1657,12.447079,15253,4,45.01562,1611.0977,731.1914,4403.789,3
30657.35,1657,18.29787,15221,4,26.6875,1527.2305,720.6914,4382.488,3
30652.99,1658,18.52792,15189,5,26.70703,1527.3555,752.4922,4382.152,3
30652.99,1657,10.388514,15125,4,26.70703,1527.5469,855.0234,4372.953,3
30647.67,1657,10.135135,15157,7,26.72266,1527.5469,864.0781,4370.684,3
30673.05,1658,9.551986,15189,7,20.26562,1503.6406,866.1562,4375.328,3
30667.63,1658,9.68829,15189,18,14.503906,1460.707,861.4961,4379.445,3
30667.63,1657,9.805579,15189,5,14.644531,1462.0547,887.7422,4386.141,3
30667.63,1657,15.825492,15189,4,14.644531,1462.0586,929.7422,4396.75,3
30921.38,1657,34.64164,15221,4,14.644531,1462.0625,917.6445,4375.125,3
30657.95,1658,26.23509,15221,5,14.652344,1462.0547,939.2656,4387.793,3
30657.95,1657,12.21374,15221,4,14.65625,1462.0898,926.5938,4389.723,3
30659.79,1656,7.341772,15253,4,14.65625,1462.1094,924.6641,4381.055,3
30657.95,1657,7.497894,15253,6,14.65625,1462.1172,933.293,4382.02,3
30656.9,1656,7.925801,15253,4,14.671875,1462.207,932.3086,4385.129,3
30655.06,1657,7.148865,15221,5,14.671875,1462.3359,929.1914,4385.879,3
30655.09,1656,7.848101,15221,4,14.671875,1462.3359,928.3359,4392.836,3
30684.96,1656,7.010135,15253,4,14.699219,1462.332,921.25,4392.09,3
30641.75,1658,6.986532,15253,6,14.699219,1462.332,921.9961,4386.68,3
30655.83,1657,7.42616,15189,9,14.699219,1462.6289,927.3828,4387.727,3
30654.48,1659,7.419899,15189,6,14.699219,1462.6289,926.3359,4377.793,3
30652.46,1657,6.879195,15189,6,14.699219,1462.6367,935.9727,4364.43,3
30906.1,1657,8.466052,15157,7,15.128906,1465.2148,949.3359,4384.152,3
30655.96,1657,15.397776,15189,5,15.128906,1465.2188,929.6055,4379.945,3
30655.96,1657,10.093299,15189,4,15.191406,1466.957,930.8047,4376.516,3
30657.43,1657,10.025489,15189,6,15.191406,1466.957,934.2305,4382.754,3
30655.5,1657,10.016978,15189,5,15.191406,1466.957,926.1914,4383.875,3
30659.05,1656,9.873418,15189,8,15.34375,1467.082,925.0703,4369.496,3
30663.49,1656,11.186441,15189,12,15.34375,1467.3633,939.4492,4347.359,3
30659.02,1657,15.749365,15221,9,13.703125,1427.9609,961.3086,4368.004,3
30661.97,1656,22.5256,15189,5,13.457031,1419.7227,940.3828,4373.43,3
30652.25,1656,16.044143,15189,4,13.457031,1419.7109,976.0,4319.215,3
30662.04,1656,35.86031,15189,4,13.464844,1419.7109,1038.6992,4310.355,3
30662.11,1656,21.3858,15189,5,13.472656,1419.7266,1047.5703,4315.445,3
30772.09,1657,11.685013,15157,6,13.359375,1412.5195,1042.4727,4332.141,3
30660.0,1664,7.919124,15157,6,13.359375,1412.5195,1025.7539,4366.742,3
30661.56,1656,9.229467,15189,4,13.484375,1412.5312,998.4727,4321.68,3
30650.26,1657,30.81494,15189,7,13.515625,1412.5312,1043.5352,4329.859,3
30649.84,1656,19.65812,15157,4,13.515625,1412.5312,1035.2188,4322.266,3
30667.75,1656,11.355932,15157,5,13.515625,1412.5312,1042.7812,4313.168,3
30663.86,1658,9.543919,15157,7,13.40625,1407.4766,1051.8789,4330.781,3
32325.17,1657,10.641892,15157,4,13.40625,1407.7422,1034.2656,4329.488,3
32791.16,1684,13.87234,15253,8,14.683594,1430.9414,1040.7227,4317.301,3
32834.46,1695,19.65665,15349,13,15.890625,1441.9219,1052.6445,4370.93,3
32858.24,1696,12.553373,15349,10,16.83594,1452.8477,974.5391,4450.488,3
32871.73,1697,21.40411,15349,7,17.19531,1456.1523,882.793,4533.246,3
32864.51,1698,29.70639,15349,6,17.36328,1458.9336,788.1641,4565.703,3
32862.5,1697,26.79795,15317,4,17.40234,1458.9805,752.043,4570.258,3
32861.49,1698,22.76632,15285,7,17.40234,1459.0156,744.5391,4550.715,3
32865.0,1697,22.40343,15285,4,17.41797,1459.0586,763.9961,4542.523,3
32866.72,1698,14.455782,15285,4,17.42578,1460.2031,772.1523,4542.074,3
32867.73,1699,10.607357,15285,6,17.42578,1460.2344,772.543,4544.48,3
32875.51,1698,11.404255,15285,5,17.60156,1460.7734,768.9844,4546.121,3
32888.23,1698,10.696095,15285,7,17.96484,1464.2188,767.3125,4555.051,3
32884.91,1702,11.4237,15285,9,18.06641,1464.4297,757.668,4590.027,3
32882.96,1699,15.293118,15317,4,18.06641,1464.4922,718.8828,4584.711,3
32877.08,1699,25.89053,15317,4,18.06641,1464.4961,723.8867,4578.793,3
32903.91,1699,29.24126,15349,6,18.21094,1464.7969,729.7422,4576.211,3
32898.6,1699,9.89011,15349,9,18.22266,1464.832,732.3203,4587.723,3
32896.29,1698,8.298407,15413,4,18.22266,1464.8477,720.3633,4627.23,3
32893.33,1698,13.124471,15413,4,18.35156,1465.1484,680.8086,4586.82,3
32887.03,1698,15.397776,15413,5,18.35156,1465.1562,721.2031,4586.812,3
33618.56,1699,13.407344,15381,5,18.41016,1465.4453,720.7812,4599.922,3
32895.59,1698,11.309524,15349,17,17.74219,1457.2188,707.6641,4600.219,3
32897.75,1698,13.663535,15349,4,17.50391,1455.8086,707.0195,4595.934,3
32927.74,1699,17.81756,15381,8,17.24219,1453.6289,720.1992,4574.551,3
32898.16,1698,26.74617,15349,8,17.11719,1447.4258,743.2305,4563.652,3
32899.89,1698,27.73038,15349,4,17.125,1447.5234,756.5703,4564.91,3
32933.22,1699,21.0034,15349,6,17.12891,1447.5352,761.6406,4550.137,3
32897.41,1700,28.63248,15349,6,17.47656,1447.4961,776.3086,4536.812,3
32898.92,1697,15.228426,15445,5,17.52344,1448.0898,789.6172,4534.223,3
32897.41,1698,14.805415,15445,7,17.52344,1448.2031,791.8984,4548.039,3
32968.92,1697,25.4902,15413,7,17.54688,1448.1797,777.4414,4523.441,3
32959.14,1705,20.37511,15381,6,17.55469,1448.2266,801.9258,4514.379,3
32959.21,1705,11.925043,15381,12,17.55469,1448.2695,810.9883,4523.973,3
32960.97,1705,9.813875,15413,6,17.55469,1448.2734,801.3398,4524.938,3
32957.08,1706,12.307692,15349,6,17.55469,1448.375,800.332,4528.57,3
32957.08,1705,13.162393,15253,5,17.55469,1448.4531,796.6953,4529.91,3
32961.23,1705,13.117547,15285,5,17.5625,1448.5391,795.2539,4574.086,3
32960.63,1706,12.510566,15317,6,17.5625,1448.5547,751.0,4541.926,3
33037.52,1705,18.36038,15285,7,17.5625,1448.5625,783.0664,4542.762,3
32956.3,1712,9.499576,15317,22,17.58594,1448.5664,782.2148,4534.875,3
32954.66,1705,20.37671,15317,5,17.58594,1448.6211,790.0938,4504.238,3
32297.16,1704,24.55395,15285,5,17.58594,1448.625,820.7031,4507.734,3
32301.73,1696,24.70389,15285,6,17.58594,1448.8438,817.1523,4484.055,3
32311.25,1697,24.03035,15285,12,17.76172,1448.3789,840.8281,4514.477,3
32868.31,1697,15.365025,15317,14,18.42969,1464.6562,810.1875,4525.551,3
32914.32,1704,23.83376,15349,10,18.46094,1509.4453,799.4023,4502.879,3
32913.34,1710,27.4276,15349,7,18.46484,1514.6367,805.1289,4502.34,3
32917.79,1709,47.57447,15349,9,18.46484,1514.668,760.8477,4505.676,3
33000.04,1711,24.93595,15381,5,18.60547,1514.7266,752.3164,4500.082,3
32899.29,1716,25.69975,15349,7,18.62109,1514.7305,757.8789,4536.883,3
32914.81,1710,16.737109,15349,4,18.62109,1514.7305,720.8789,4535.914,3
32922.72,1711,22.60274,15381,7,18.62891,1502.2305,721.8281,4521.348,3
32923.27,1710,14.067797,15381,13,18.62891,1502.3008,736.3945,4556.613,3
33248.11,1710,12.319456,15381,6,18.62891,1493.8047,713.6211,4563.48,3
32924.47,1713,11.91885,15349,7,18.84766,1493.8281,706.6836,4568.66,3
32924.47,1710,31.74873,15445,4,18.84766,1493.8281,710.0,4567.102,3
32926.31,1710,37.56388,15477,4,18.84766,1493.8281,711.3164,4567.688,3
32921.76,1711,29.05692,15509,5,18.84766,1493.832,710.7305,4557.789,3
32921.76,1710,24.55546,15541,4,18.84766,1494.0781,720.6289,4550.707,3
32915.94,1710,10.575296,15541,4,18.87109,1494.0781,727.707,4534.234,3
32915.32,1712,9.64467,15477,5,18.87109,1494.0781,743.9336,4535.145,3
32923.26,1710,9.390863,15445,8,18.87109,1494.0781,743.0,4568.801,3
32929.32,1710,8.87574,15477,6,18.87109,1494.0977,709.3438,4558.699,3
32915.27,1714,17.74194,15413,8,18.88281,1494.9141,719.4453,4573.719,3
32916.85,1712,24.87179,15413,4,19.07031,1495.082,704.4062,4600.082,3
32910.3,1712,24.02044,15413,4,19.07031,1496.332,677.2148,4564.648,3
32921.61,1716,38.2328,15413,9,19.07031,1496.3359,712.293,4577.203,3
32929.0,1716,23.99658,15445,6,19.07031,1496.5156,698.4883,4553.723,3
32929.0,1714,18.66438,15477,8,19.33984,1496.3906,721.9648,4565.238,3
32942.69,1714,13.825276,15477,4,19.35156,1496.5352,710.2695,4594.59,3
32942.79,1714,20.37833,15445,7,19.35156,1496.5547,680.7734,4595.102,3
32939.16,1715,21.01201,15381,9,19.35156,1496.5547,680.1055,4603.219,3
32939.17,1714,17.21798,15445,8,19.35156,1496.5586,671.9688,4580.461,3
32932.09,1714,26.45816,15445,5,19.35156,1496.6836,694.7266,4589.102,3
32930.44,1715,17.72689,15413,9,19.35938,1496.707,686.082,4577.059,3
32930.79,1714,15.423729,15413,7,19.53906,1500.2891,698.0,4603.039,3
32929.63,1714,15.305245,15445,5,19.53906,1500.293,671.9883,4586.836,3
33665.91,1715,20.78365,15445,11,19.67188,1500.3008,684.4297,4567.363,3
32954.11,1716,37.41497,15413,9,19.67188,1500.3125,703.8984,4553.113,3
32938.6,1714,21.60547,15445,6,19.70312,1500.3242,718.0078,4592.156,3
32934.54,1714,15.677966,15445,7,19.70312,1500.3516,678.9531,4576.645,3
32935.47,1716,30.11026,15349,5,19.70312,1500.3555,694.4219,4576.371,3
33189.12,1710,31.68654,15381,4,19.70312,1500.4805,694.668,4572.023,3
32935.21,1710,21.14237,15413,5,19.70312,1500.6055,699.0117,4588.949,3
32939.91,1709,21.37339,15413,5,19.71094,1500.8711,681.9609,4581.047,3
32948.84,1710,17.2766,15445,6,19.72266,1500.9414,689.7383,4592.957,3
32935.3,1711,18.90505,15477,7,19.72266,1500.9453,677.5547,4587.723,3
32935.3,1709,33.64328,15477,5,19.72266,1500.9453,682.707,4596.094,3
32930.39,1709,30.00853,15445,4,19.72266,1500.9453,674.332,4593.699,3
32939.39,1710,33.04721,15413,5,19.73828,1500.9766,676.7266,4582.977,3
32926.3,1710,17.90281,15445,7,19.89062,1501.0859,687.4492,4565.43,3
32929.06,1709,15.866209,15413,7,19.89062,1501.1016,704.9492,4596.504,3
32928.28,1709,12.468193,15413,4,19.89062,1501.1016,673.6133,4572.238,3
32929.85,1708,31.12807,15413,4,19.90234,1501.2617,697.8633,4561.461,3
32933.15,1709,23.69547,15413,5,19.90234,1501.2617,708.6406,4556.664,3
32932.7,1709,12.286689,15349,11,20.03906,1501.2617,713.2656,4563.82,3
32934.49,1708,12.190963,15381,5,20.03906,1501.4531,706.1094,4581.535,3
32932.77,1709,21.09308,15349,5,20.04297,1501.7148,688.2578,4574.984,3
32936.86,1708,24.07883,15317,4,20.05078,1501.7148,694.6172,4566.203,3
32938.58,1709,36.53356,15349,3,20.05078,1501.7734,703.1328,4567.34,3
32938.17,1709,14.334471,15349,5,20.05078,1501.7969,701.9883,4561.008,3
32933.96,1707,11.904762,15381,4,20.05078,1501.8008,708.2617,4552.504,3
33672.83,1706,9.252971,15413,6,16.242188,1477.4258,716.7422,4597.484,3
32934.01,1709,8.728814,15445,7,16.246094,1477.332,671.7578,4561.414,3
33071.56,1708,20.52811,15413,3,16.246094,1477.9922,736.0117,4579.969,3
33187.67,1718,29.48173,15413,4,16.269531,1477.957,717.5469,4571.449,3
32934.03,1708,22.70408,15413,6,16.269531,1477.9922,725.4062,4572.973,3
32934.04,1707,18.16653,15413,3,16.269531,1477.9883,723.8945,4530.859,3
32924.25,1707,11.561181,15445,4,16.269531,1477.9922,765.9727,4529.812,3
32924.25,1707,9.206081,15445,3,16.269531,1477.9922,767.0234,4530.082,3
32954.12,1707,9.974641,15445,3,16.277344,1477.9922,766.75,4514.445,3
32924.25,1707,10.7173,15445,7,16.277344,1477.9922,782.3867,4519.344,3
32921.47,1707,10.033727,15445,3,16.277344,1477.9922,777.4805,4510.129,3
32921.92,1707,9.159664,15445,4,16.277344,1477.9961,786.6953,4518.578,3
32923.83,1709,10.388514,15445,6,16.3125,1477.9766,778.2461,4512.137,3
32930.17,1710,9.957806,15381,12,16.3125,1478.0,784.6836,4520.707,3
32977.82,1709,11.148649,15381,8,16.453125,1477.8906,776.0977,4547.699,3
32926.56,1711,10.810811,15477,8,16.453125,1478.0273,749.082,4550.383,3
32932.06,1708,29.28693,15381,4,16.453125,1478.0273,746.3672,4568.824,3
32947.86,1708,20.03396,15381,5,16.46875,1478.0273,727.7891,4562.094,3
32932.1,1710,30.02566,15445,7,16.480469,1478.1914,734.5195,4580.445,3
32932.1,1708,20.76923,15445,6,16.480469,1478.1914,716.1523,4589.559,3
32930.1,1708,14.128596,15445,3,16.492188,1478.2422,706.8633,4571.188,3
32935.39,1708,37.72302,15445,4,16.5,1478.2539,725.2344,4546.078,3
32935.1,1708,17.16228,15445,4,16.82031,1478.5273,750.2812,4543.117,3
32933.24,1709,15.976331,15445,4,16.82812,1478.5273,753.2227,4555.312,3
32926.23,1709,9.435552,15445,3,16.82812,1478.75,740.4336,4544.938,3
32928.22,1709,13.620981,15413,4,16.82812,1478.5312,750.8008,4549.926,3
32927.82,1710,13.440406,15413,9,16.82812,1478.5312,745.5898,4556.57,3
32942.96,1708,9.483489,15381,3,16.83594,1478.6094,739.1641,4572.648,3
32944.61,1708,13.276596,15413,7,16.83594,1478.5703,723.0859,4568.434,3
32943.18,1709,17.77778,15381,7,16.83594,1478.5781,727.2148,4587.148,3
33677.29,1708,14.868309,15445,4,16.85938,1478.5977,708.5391,4579.918,3
33672.68,1710,21.03918,15477,10,16.86328,1478.5977,715.7617,4595.816,3
32935.02,1704,26.72929,15445,9,16.875,1478.6367,699.8203,4602.734,3
33188.73,1703,22.15569,15477,20,17.01172,1478.9492,692.8984,4565.367,3
32935.19,1704,27.33505,15477,8,17.01172,1479.1016,730.2148,4580.551,3
32935.2,1703,21.81352,15445,4,17.01172,1479.1016,714.582,4553.863,3
32948.91,1703,20.54329,15445,10,17.01172,1479.1016,741.1172,4562.461,3
32934.91,1705,21.21471,15477,8,17.13672,1479.1172,732.5195,4563.988,3
32939.06,1703,12.48938,15445,5,17.13672,1479.1289,730.9922,4595.961,3
32940.78,1703,25.87234,15477,4,17.13672,1479.2148,698.8789,4594.094,3
33669.1,1704,25.53191,15509,9,17.13672,1479.2148,700.7344,4588.031,3
32947.61,1704,34.91525,15509,6,17.15234,1479.2148,706.7109,4597.902,3
32937.06,1703,13.910093,15509,6,17.15625,1479.2344,696.8398,4596.727,3
32930.77,1703,24.62057,15445,5,17.17188,1479.2305,698.0,4616.57,3
32935.72,1702,20.49111,15413,5,17.17188,1479.2578,678.1328,4593.574,3
33189.29,1703,31.50685,15413,5,17.17188,1479.2578,701.1172,4575.074,3
32935.65,1703,17.69759,15445,12,17.17188,1479.2773,719.5898,4583.18,3
32935.9,1702,13.874788,15477,4,17.26953,1479.4297,711.4844,4573.777,3
32983.86,1702,15.021097,15477,6,17.26953,1479.5391,720.8672,4601.348,3
32936.01,1704,33.39026,15477,10,17.27344,1479.5586,693.0469,4587.105,3
32936.2,1702,23.95922,15477,7,17.27734,1479.9258,707.1797,4600.152,3
32937.53,1702,16.453538,15477,3,17.27734,1480.4375,694.1094,4580.238,3
32926.75,1703,33.02128,15509,4,17.28516,1480.4375,713.6523,4550.938,3
32937.82,1702,27.87307,15445,6,17.28516,1480.4375,742.4414,4548.988,3
32937.83,1702,11.939035,15445,4,17.28516,1480.4375,744.3828,4545.121,3
32937.81,1702,9.563758,15445,3,17.28516,1480.4414,748.25,4592.551,3
32940.11,1702,13.971211,15445,8,17.3125,1480.9844,700.8203,4569.547,3
32947.62,1703,16.80887,15445,6,17.32031,1480.9766,723.8203,4589.406,3
33050.5,1703,16.140051,15509,5,17.33203,1481.0,703.3906,4573.574,3
33191.79,1709,14.915254,15477,8,17.33203,1481.0156,719.2227,4599.297,3
32938.15,1703,27.37288,15445,4,17.33203,1481.0195,693.4648,4588.848,3
32928.12,1702,37.65903,15445,7,17.33203,1481.0469,703.8984,4572.387,3
32933.01,1702,21.36752,15445,6,17.33203,1481.0547,720.3555,4581.027,3
32934.3,1702,15.148936,15477,6,17.36328,1481.0938,711.6875,4566.121,3
32935.56,1701,21.9846,15445,11,17.38281,1481.375,726.5859,4574.648,3
32937.52,1701,13.191489,15445,7,17.38281,1481.3789,717.9883,4576.164,3
32925.77,1702,14.224872,15381,5,17.38281,1481.4297,716.1719,4565.332,3
32927.62,1701,31.20748,15381,3,17.38281,1481.4297,727.0,4543.48,3
32925.73,1702,20.59574,15413,4,17.39062,1481.7031,748.8008,4539.664,3
32919.82,1701,14.26146,15413,3,17.39062,1481.7031,752.6172,4545.703,3
33173.47,1701,8.508846,15317,3,17.39062,1481.7031,746.2969,4540.352,3
32919.67,1702,7.679325,15381,4,17.39062,1481.7031,751.6484,4559.797,3
32909.95,1701,8.192568,15381,3,17.39062,1481.7031,732.2031,4560.129,3
32909.88,1701,9.129332,15381,3,17.39062,1481.707,731.8711,4560.074,3
32909.89,1701,7.413648,15381,3,17.41406,1481.707,731.9258,4544.934,3
32911.61,1701,8.010118,15349,3,17.41406,1481.707,747.0625,4545.191,3
32907.11,1702,7.925801,15381,4,17.41406,1481.707,746.7812,4545.387,3
32903.11,1701,10.726351,15413,4,17.43359,1481.9219,746.5859,4543.617,3
32903.11,1701,7.154882,15381,3,17.43359,1481.7148,748.3555,4539.867,3
32903.15,1701,7.666386,15381,5,17.57422,1483.4766,751.8711,4527.812,3
32905.0,1701,8.249158,15381,3,17.57422,1483.707,764.1328,4527.684,3
32903.12,1702,7.172996,15381,4,17.57422,1483.707,762.3594,4527.898,3
32902.63,1701,7.575758,15349,3,17.57422,1483.7734,761.9141,4529.344,3
32904.37,1701,8.016878,15381,19,17.58203,1483.7852,760.4688,4525.273,3
32899.01,1702,7.595993,15381,5,17.58203,1483.7852,764.4727,4526.277,3
33081.93,1701,7.705192999999999,15381,3,17.58203,1483.8398,763.4492,4475.203,3
32899.01,1701,13.613445,15381,4,17.58203,1483.8398,814.5234,4465.488,3
32899.08,1701,17.04641,15381,3,17.58203,1483.8438,824.1836,4445.625,3
32900.8,1701,16.202532,15381,3,17.58984,1483.8359,844.0469,4441.734,3
33628.7,1702,7.485282,15349,4,17.58984,1483.8438,847.9336,4439.266,3
32911.76,1702,7.317073,15381,4,17.58984,1483.8438,850.4023,4436.039,3
32911.73,1701,7.757167,15349,5,18.88672,1483.875,853.6211,4436.914,3
32911.73,1701,7.142857,15317,3,18.96484,1483.9102,852.7461,4436.781,3
32913.73,1701,7.478992,15317,3,18.96484,1484.0391,851.5508,4444.758,3
32906.11,1702,9.367089,15349,5,18.96484,1484.0391,843.4609,4451.906,3
32907.24,1702,9.21273,15349,3,18.96484,1484.0391,836.1836,4448.711,3
32909.0,1702,7.491582,15285,3,18.96484,1484.0391,839.3789,4439.281,3
32907.3,1703,7.563025,15285,4,18.97266,1484.0391,848.8086,4439.832,3
33166.59,1702,8.080808,15317,3,18.97266,1484.0391,848.2578,4442.035,3
32912.95,1702,7.401177,15349,5,18.97266,1484.0391,846.0469,4442.281,3
32903.16,1701,8.151261,15349,3,18.97266,1484.043,845.8008,4465.168,3
32905.04,1701,7.615063,15349,3,18.97266,1484.043,822.9141,4464.656,3
32903.13,1702,7.97649,15349,5,18.98047,1484.043,823.4219,4438.277,3
32901.14,1701,8.137584,15349,4,18.98047,1484.043,849.8008,4442.77,3
32900.36,1701,7.885906,15349,3,18.98438,1484.0547,845.3008,4441.75,3
32900.36,1701,8.123953,15317,3,18.98438,1484.0586,846.3203,4437.418,3
33154.0,1701,8.35443,15317,3,18.98438,1484.1836,850.6367,4433.035,3
32900.36,1701,7.815126,15317,4,19.00781,1484.1875,855.0156,4433.078,3
32912.93,1700,7.731092,15349,3,19.00781,1484.1875,854.8477,4428.125,3
32912.87,1700,7.808564,15381,5,19.00781,1484.207,859.7734,4429.148,3
32911.04,1701,7.575758,15381,4,19.00781,1484.2109,858.75,4433.363,3
32912.67,1700,7.892527,15413,3,19.00781,1484.2109,854.5156,4442.531,3
32910.95,1701,8.067227,15413,4,19.01562,1484.2109,845.3438,4435.758,3
