face_landmarking_mem.committed_Committed_AS,face_landmarking_system.active_processes_active,face_landmarking_system.cpu_user,face_landmarking_system.file_nr_used_used,face_landmarking_system.processes_running,face_landmarking_system.ram_buffers,face_landmarking_system.ram_cached,face_landmarking_system.ram_free,face_landmarking_system.ram_used,Target
10395.121,1015.0,8.64094,9430,2,83.375,2785.246,1726.648,2195.816,8
10395.059,1015.0,5.042017,9430,3,83.375,2785.246,1724.996,2197.469,8
10396.906,1016.0,4.617968,9462,4,83.375,2785.246,1720.32,2202.145,8
10395.074,1015.0,4.128054,9430,3,83.38281,2785.246,1720.188,2202.277,8
10396.957,1016.0,3.688181,9462,3,83.38281,2785.246,1720.617,2201.84,8
10395.105,1015.0,8.010118,9462,2,83.38281,2785.246,1718.762,2203.695,8
10647.594,1015.0,7.563025,9430,3,83.38281,2785.246,1723.105,2199.352,8
10395.105,1015.0,4.201681,9430,2,83.38281,2785.246,1723.395,2199.062,8
10647.953,1016.0,7.052897,9430,5,83.39062,2785.246,1722.082,2200.375,8
10395.105,1015.0,9.175084,9430,14,83.39062,2785.246,1720.531,2201.918,8
10395.105,1015.0,8.523207,9494,15,83.39062,2785.246,1724.645,2197.805,8
10395.113,1015.0,8.816121,9494,15,83.39062,2785.25,1724.082,2198.367,8
10395.117,1015.0,8.892617,9462,14,83.39062,2785.25,1722.793,2199.652,8
10395.145,1015.0,8.557047,9462,16,83.39844,2785.25,1725.133,2197.312,8
10395.145,1015.0,8.907563,9462,16,83.39844,2785.25,1726.316,2196.121,8
10396.984,1016.0,3.778338,9430,13,83.39844,2785.25,1724.84,2197.598,8
10395.145,1015.0,4.957983,9430,5,83.39844,2785.25,1724.32,2198.117,8
10396.996,1016.0,8.22838,9430,5,83.39844,2785.25,1722.508,2199.93,8
10395.148,1015.0,8.585859,9430,5,83.40625,2785.25,1723.094,2199.344,8
10397.0,1016.0,9.205021,9430,9,83.40625,2785.25,1721.371,2201.059,8
10395.148,1015.0,5.634987,9430,7,83.40625,2785.25,1728.766,2193.664,8
10647.996,1016.0,3.85906,9462,6,83.40625,2785.25,1726.305,2196.125,8
10395.148,1015.0,4.187605,9462,4,83.40625,2785.25,1723.414,2199.016,8
10395.086,1015.0,4.205214,9462,4,83.40625,2785.25,1725.793,2196.637,8
10395.098,1015.0,3.364172,9494,4,83.41406,2785.25,1724.824,2197.605,8
10395.129,1013.0,3.700589,9462,3,83.41406,2785.25,1723.582,2198.84,8
10396.422,1015.0,3.529412,9494,5,83.41406,2785.25,1723.961,2198.461,8
10395.129,1013.0,4.033613,9494,4,83.41406,2785.25,1726.777,2195.645,8
10395.133,1013.0,3.610411,9462,4,83.41406,2785.25,1725.938,2196.484,8
10395.133,1013.0,3.778338,9462,7,83.42188,2785.25,1726.801,2195.621,8
10400.852,1015.0,4.033613,9462,5,83.42188,2785.25,1724.094,2198.32,8
10399.148,1014.0,8.84583,9462,3,83.42188,2785.25,1725.121,2197.293,8
10400.871,1015.0,7.220823,9462,4,83.42188,2785.25,1724.273,2198.141,8
10395.148,1013.0,3.448276,9494,4,83.42188,2785.25,1721.355,2201.059,8
10401.012,1015.0,7.460184,9494,5,83.42188,2785.25,1719.879,2202.535,8
10399.102,1014.0,8.937605,9494,2,83.42969,2785.254,1724.52,2197.895,8
10399.102,1014.0,4.292929,9494,4,83.42969,2785.254,1724.328,2198.074,8
10395.109,1013.0,3.952902,9462,4,83.42969,2785.254,1724.688,2197.715,8
10395.109,1013.0,8.571429,9462,4,83.42969,2785.254,1726.855,2195.547,8
10395.109,1013.0,8.739495999999999,9462,3,83.42969,2785.254,1725.406,2196.996,8
10395.113,1013.0,4.861693,9462,4,83.4375,2785.258,1722.699,2199.703,8
10395.113,1013.0,3.784693,9430,2,83.4375,2785.258,1725.145,2197.246,8
10395.113,1013.0,3.616484,9430,2,83.4375,2785.258,1724.34,2198.051,8
10396.969,1014.0,3.775168,9398,5,83.4375,2785.258,1727.25,2195.141,8
10395.07,1013.0,8.564232,9398,5,83.4375,2785.258,1727.805,2194.586,8
10396.934,1014.0,8.84583,9398,3,83.44531,2785.258,1729.684,2192.707,8
10395.113,1013.0,5.285235,9398,4,83.44531,2785.258,1726.082,2196.301,8
10644.32,1013.0,3.865546,9430,4,83.44531,2785.258,1724.547,2197.836,8
10395.117,1013.0,4.201681,9430,4,83.44531,2785.258,1723.273,2199.109,8
10396.84,1014.0,7.556675,9430,5,83.44531,2785.258,1729.871,2192.512,8
10395.117,1013.0,8.137584,9430,4,83.44531,2785.258,1725.73,2196.652,8
10395.117,1013.0,9.243697,9494,4,83.45312,2785.258,1731.25,2191.133,8
10395.121,1013.0,8.571429,9462,2,83.45312,2785.258,1724.598,2197.777,8
10395.121,1013.0,5.550883,9462,5,83.45312,2785.258,1728.008,2194.367,8
10395.121,1013.0,4.793944,9430,6,83.45312,2785.258,1726.445,2195.93,8
10395.121,1013.0,8.968986,9430,4,83.45312,2785.258,1727.398,2194.977,8
10396.836,1014.0,9.251472,9430,3,83.46094,2785.258,1726.086,2196.289,8
10395.129,1013.0,7.563025,9430,2,83.46094,2785.258,1729.383,2192.984,8
10397.023,1014.0,3.852596,9462,3,83.46094,2785.258,1725.938,2196.43,8
10395.172,1013.0,3.616484,9494,2,83.46094,2785.258,1728.09,2194.277,8
10648.023,1014.0,4.033613,9462,3,83.46094,2785.258,1726.285,2196.082,8
10395.18,1013.0,3.529412,9462,3,83.46875,2785.258,1727.848,2194.52,8
10396.902,1014.0,3.946264,9462,3,83.46875,2785.258,1728.945,2193.414,8
10395.18,1013.0,3.939648,9430,3,83.48438,2785.746,1727.777,2194.582,8
10395.25,1013.0,3.939648,9430,2,83.48438,2785.746,1724.938,2196.918,8
10395.25,1013.0,4.124579,9430,2,83.48438,2785.746,1725.48,2196.375,8
10395.0,1013.0,3.85906,9430,4,83.48438,2785.746,1724.336,2197.52,8
10395.043,1013.0,4.117647,9398,5,83.48438,2785.746,1725.613,2196.242,8
10395.043,1013.0,4.194631,9398,3,83.48438,2785.746,1724.461,2197.395,8
10395.043,1013.0,3.619529,9366,3,83.49219,2785.75,1723.391,2198.465,8
10395.043,1013.0,3.610411,9366,3,83.49219,2785.75,1725.344,2196.5,8
10396.75,1014.0,3.781513,9462,4,83.49219,2785.75,1726.504,2195.34,8
10395.047,1013.0,3.946264,9494,3,83.49219,2785.75,1726.039,2195.805,8
10424.531,1013.0,3.535354,9494,3,83.49219,2785.75,1725.066,2196.777,8
10395.051,1013.0,3.607383,9494,3,83.50781,2785.75,1724.551,2197.293,8
10651.91,1015.0,5.029338,9462,4,83.50781,2785.75,1725.301,2196.527,8
10399.117,1014.0,9.41968,9494,3,83.50781,2785.75,1725.523,2196.305,8
10400.84,1015.0,6.908172,9494,3,83.50781,2785.75,1724.973,2196.855,8
10395.133,1013.0,4.107293,9494,2,83.50781,2785.75,1723.328,2198.5,8
10395.145,1013.0,3.529412,9462,15,83.50781,2785.75,1723.129,2198.699,8
10395.145,1013.0,7.06476,9462,17,83.51562,2785.75,1723.527,2198.301,8
10395.145,1013.0,9.151973,9462,15,83.51562,2785.75,1724.555,2197.266,8
10395.164,1013.0,8.677338,9462,16,83.51562,2785.75,1725.559,2196.262,8
10395.164,1013.0,9.090909,9398,5,83.51562,2785.75,1725.812,2196.008,8
10395.164,1013.0,8.578638,9430,4,83.51562,2785.75,1726.773,2195.047,8
10395.168,1013.0,9.312081,9430,5,83.52344,2785.75,1723.797,2198.023,8
10396.875,1014.0,8.823529,9430,15,83.52344,2785.75,1724.508,2197.305,8
10395.168,1013.0,8.593092,9430,3,83.52344,2785.75,1723.359,2198.453,8
10396.965,1014.0,8.816121,9430,4,83.52344,2785.75,1724.195,2197.617,8
10395.246,1013.0,9.243697,9430,2,83.52344,2785.75,1725.07,2196.742,8
10396.969,1014.0,8.24222,9462,3,83.53125,2785.75,1728.035,2193.777,8
10395.289,1013.0,9.045226,9494,4,83.53125,2785.75,1726.426,2195.379,8
10395.289,1013.0,9.259259,9462,2,83.53125,2785.75,1729.789,2192.016,8
10395.293,1013.0,8.739495999999999,9430,4,83.53125,2785.75,1731.066,2190.738,8
10395.297,1013.0,8.501684000000001,9430,4,83.53125,2785.75,1727.195,2194.609,8
10395.297,1013.0,8.319328,9430,3,83.53125,2785.75,1726.457,2195.348,8
10396.422,1016.0,9.052808,9430,5,83.53906,2785.75,1724.492,2197.312,8
10395.297,1013.0,8.263069,9430,2,83.53906,2785.75,1725.105,2196.691,8
10395.047,1013.0,8.662742,9398,4,83.53906,2785.754,1724.586,2197.211,8
10395.668,1014.0,9.052808,9398,4,83.53906,2785.758,1723.848,2197.945,8
10395.129,1013.0,8.508846,9398,2,83.53906,2785.758,1725.289,2196.5,8
10396.852,1014.0,8.984047,9398,5,83.54688,2785.758,1726.434,2195.355,8
10399.137,1014.0,8.768971,9398,3,83.54688,2785.758,1727.422,2194.359,8
10400.988,1015.0,8.4246,9398,4,83.54688,2785.758,1725.496,2196.285,8
10399.137,1014.0,7.640638,9366,2,83.54688,2785.758,1724.062,2197.719,8
10395.137,1013.0,8.838384,9398,2,83.54688,2785.758,1725.559,2196.223,8
10395.141,1013.0,8.754209,9398,3,83.55469,2785.758,1728.609,2193.172,8
10395.141,1013.0,9.151973,9398,3,83.55469,2785.758,1725.473,2196.301,8
10395.141,1013.0,8.501684000000001,9430,2,83.55469,2785.758,1728.379,2193.395,8
10395.078,1013.0,8.907563,9398,2,83.55469,2785.758,1725.898,2195.875,8
10395.09,1013.0,9.243697,9430,3,83.55469,2785.758,1727.332,2194.441,8
10395.09,1013.0,8.915055,9430,1,83.55469,2785.758,1725.949,2195.824,8
10395.926,1014.0,9.21273,9462,3,83.5625,2785.758,1725.75,2196.023,8
10395.16,1013.0,9.021922,9462,2,83.5625,2785.758,1724.395,2197.371,8
10396.883,1014.0,8.816121,9462,3,83.5625,2785.758,1724.578,2197.188,8
10395.16,1013.0,9.052808,9430,3,83.5625,2785.758,1725.891,2195.875,8
10397.012,1014.0,8.907563,9430,3,83.5625,2785.758,1726.027,2195.738,8
10395.16,1013.0,8.900084,9430,2,83.57031,2785.758,1726.109,2195.656,8
10634.34,1013.0,9.26706,9430,4,83.57031,2785.758,1724.758,2197.0,8
10395.164,1013.0,8.710218,9430,2,83.57031,2785.758,1723.148,2198.609,8
10395.168,1013.0,9.327731,9398,4,83.57031,2785.758,1727.84,2193.918,8
10395.195,1013.0,9.021922,9398,3,83.57031,2785.758,1727.293,2194.465,8
10395.195,1013.0,9.479866,9398,2,83.57812,2785.758,1727.863,2193.895,8
10395.195,1013.0,9.21273,9398,2,83.57812,2785.758,1728.453,2193.297,8
10395.195,1013.0,9.175084,9366,2,83.57812,2785.758,1727.422,2194.328,8
10396.902,1014.0,8.999159,9366,3,83.57812,2785.758,1727.543,2194.207,8
10395.199,1013.0,9.479866,9366,2,83.57812,2785.758,1725.852,2195.898,8
10396.926,1014.0,8.746846,9366,3,83.57812,2785.762,1727.336,2194.414,8
10395.203,1013.0,8.999159,9334,2,83.58594,2785.762,1726.434,2195.312,8
10397.055,1014.0,6.134454,9334,4,83.58594,2785.762,1724.867,2196.871,8
10395.195,1013.0,8.984047,9334,4,83.58594,2785.762,1727.75,2193.988,8
10644.633,1013.0,5.033557,9334,3,83.58594,2785.762,1726.973,2194.766,8
10395.098,1013.0,3.622578,9366,2,83.58594,2785.762,1725.555,2196.184,8
10395.992,1018.0,4.617968,9366,4,83.58594,2785.762,1727.117,2194.621,8
10395.125,1013.0,4.198153,9398,3,83.59375,2785.762,1726.523,2195.215,8
10395.125,1013.0,3.872054,9398,2,83.59375,2785.762,1725.469,2196.262,8
10395.125,1013.0,5.555556,9398,3,83.59375,2785.762,1722.93,2198.801,8
10395.125,1013.0,6.20285,9398,2,83.59375,2785.762,1724.934,2196.797,8
10396.961,1014.0,5.139006,9398,3,83.59375,2785.762,1725.723,2196.008,8
10395.133,1013.0,3.94958,9398,4,83.60156,2785.762,1725.559,2196.172,8
10647.98,1013.0,4.110738,9398,3,83.60156,2785.762,1723.836,2197.887,8
10395.133,1012.0,3.706824,9430,2,83.60156,2785.762,1722.371,2199.352,8
10396.859,1013.0,4.522613,9462,3,83.60156,2785.762,1722.02,2199.703,8
10395.145,1012.0,3.794266,9462,2,83.60156,2785.762,1722.617,2199.105,8
10396.93,1014.0,3.442485,9494,3,83.60938,2785.762,1723.535,2198.188,8
10395.215,1015.0,9.555742,9494,3,83.60938,2785.762,1723.199,2198.516,8
10424.695,1013.0,8.754209,9494,3,83.60938,2785.762,1722.105,2199.609,8
10395.215,1013.0,5.798319,9430,2,83.60938,2785.762,1722.891,2198.824,8
10395.219,1013.0,6.386555,9430,3,83.60938,2785.762,1724.16,2197.555,8
10395.219,1015.0,6.633081,9462,3,83.60938,2785.762,1723.363,2198.352,8
10395.219,1013.0,6.139613,9462,2,83.61719,2785.762,1723.793,2197.922,8
10395.223,1013.0,6.05042,9462,3,83.61719,2785.762,1724.16,2197.547,8
10395.223,1013.0,3.872054,9462,2,83.61719,2785.762,1723.141,2198.566,8
10396.996,1014.0,3.685092,9462,5,83.61719,2785.762,1724.762,2196.945,8
10395.188,1013.0,4.526404,9494,2,83.61719,2785.762,1723.762,2197.945,8
10644.484,1013.0,3.79107,9494,3,83.61719,2785.762,1723.27,2198.438,8
10395.188,1013.0,3.865546,9494,2,83.625,2785.766,1724.031,2197.676,8
10400.195,1014.0,4.11419,9494,3,83.625,2785.766,1722.711,2198.984,8
10398.473,1013.0,4.534005,9526,2,83.625,2785.766,1722.516,2199.18,8
10400.195,1014.0,4.278523,9526,3,83.625,2785.766,1723.738,2197.957,8
10398.559,1013.0,3.691275,9526,2,83.625,2785.766,1724.18,2197.516,8
10398.559,1013.0,4.033613,9494,2,83.63281,2785.766,1725.004,2196.691,8
10398.566,1013.0,4.040404,9494,2,83.63281,2785.766,1724.406,2197.281,8
10398.57,1013.0,4.96633,9494,2,83.63281,2785.77,1723.949,2197.738,8
10398.32,1013.0,3.625632,9494,2,83.63281,2785.77,1723.422,2198.262,8
10398.332,1012.0,4.865772,9494,2,83.63281,2785.77,1725.18,2196.504,8
10399.953,1015.0,7.989907,9462,4,83.63281,2785.77,1724.105,2197.578,8
10398.445,1012.0,8.922559,9462,2,83.64062,2785.77,1723.375,2198.309,8
10400.152,1013.0,8.877722,9462,3,83.64062,2785.77,1723.52,2198.156,8
10398.445,1012.0,8.417508,9462,1,83.64062,2785.77,1724.246,2197.43,8
10400.297,1013.0,8.319328,9494,4,83.64062,2785.77,1724.0,2197.676,8
10398.445,1012.0,8.655462,9494,3,83.64062,2785.77,1724.891,2196.785,8
10427.93,1013.0,9.014322,9494,5,83.64844,2785.77,1725.016,2196.66,8
10398.449,1012.0,8.648195,9494,3,83.64844,2785.77,1726.855,2194.812,8
10651.297,1013.0,7.666386,9462,3,83.64844,2785.77,1730.488,2191.18,8
10398.453,1012.0,8.677338,9462,2,83.64844,2785.77,1729.371,2192.297,8
10398.465,1012.0,8.984047,9462,1,83.64844,2785.77,1727.863,2193.805,8
10398.465,1012.0,9.21273,9462,2,83.65625,2785.77,1728.117,2193.551,8
10398.477,1012.0,8.915055,9462,3,83.65625,2785.77,1728.105,2193.555,8
10398.477,1012.0,7.647059,9494,3,83.65625,2785.77,1725.645,2196.016,8
10398.477,1012.0,8.83095,9494,2,83.65625,2785.77,1725.086,2196.574,8
10400.312,1013.0,8.080808,9494,5,83.65625,2785.77,1722.336,2199.324,8
10398.477,1012.0,8.319328,9494,2,83.65625,2785.77,1723.914,2197.746,8
10398.477,1013.0,8.312343,9462,3,83.66406,2785.77,1723.156,2198.504,8
10398.543,1012.0,8.578638,9462,9,83.66406,2785.77,1725.559,2196.094,8
10651.391,1013.0,5.625525,9494,14,83.66406,2785.773,1722.879,2198.773,8
10398.355,1012.0,4.271357,9494,15,83.66406,2785.773,1721.66,2199.988,8
10400.105,1013.0,4.135021,9430,15,83.66406,2785.773,1723.848,2197.801,8
10398.383,1012.0,4.617968,9430,14,83.66406,2785.773,1722.129,2199.52,8
10398.383,1012.0,7.788945,9430,14,83.67188,2785.773,1722.547,2199.102,8
10398.441,1012.0,5.143339,9430,15,83.67188,2785.773,1721.516,2200.125,8
10398.441,1012.0,4.369748,9430,14,83.67188,2785.773,1720.043,2201.598,8
10398.449,1012.0,5.872483,9430,14,83.67188,2785.773,1718.523,2203.117,8
10398.453,1012.0,4.621849,9430,18,83.67188,2785.773,1723.336,2198.305,8
10402.453,1013.0,4.187605,9462,15,83.67969,2785.773,1726.754,2194.887,8
10402.453,1013.0,3.881857,9462,17,83.67969,2785.773,1723.469,2198.164,8
10404.312,1014.0,3.781513,9462,17,83.67969,2785.773,1723.223,2198.41,8
10398.414,1012.0,4.274937,9462,7,83.67969,2785.773,1725.691,2195.941,8
10647.363,1012.0,4.285714,9462,7,83.67969,2785.773,1726.246,2195.387,8
10398.457,1012.0,8.094435,9430,7,83.6875,2785.773,1724.91,2196.723,8
10651.305,1013.0,4.886268,9430,10,83.6875,2785.773,1725.02,2196.605,8
10398.457,1011.0,3.694374,9430,5,83.6875,2785.773,1724.859,2196.766,8
10400.18,1012.0,3.364172,9494,7,83.6875,2785.773,1722.645,2198.98,8
10398.457,1011.0,4.347826,9494,4,83.6875,2785.773,1724.316,2197.309,8
10398.457,1011.0,8.326325,9494,4,83.69531,2785.773,1723.777,2197.848,8
10398.457,1011.0,8.999159,9494,5,83.69531,2785.773,1724.188,2197.43,8
10398.457,1011.0,7.731092,9494,6,83.69531,2785.773,1729.488,2192.129,8
10398.457,1011.0,8.862876,9494,4,83.69531,2785.773,1723.789,2197.828,8
10398.523,1011.0,8.410429,9494,6,83.69531,2785.773,1727.699,2193.918,8
10398.527,1011.0,8.494533,9494,4,83.69531,2785.773,1722.297,2199.32,8
10398.531,1012.0,8.403361,9494,4,83.70312,2785.773,1718.852,2202.766,8
10400.238,1013.0,8.480269,9462,8,83.70312,2785.773,1720.777,2200.832,8
10398.531,1012.0,6.963087,9430,4,83.70312,2785.773,1723.285,2198.324,8
10400.383,1013.0,8.151261,9430,5,83.70312,2785.773,1722.238,2199.371,8
10398.531,1012.0,7.89916,9462,4,83.70312,2785.777,1727.23,2194.379,8
10400.383,1013.0,8.816121,9494,6,83.71094,2785.777,1728.602,2193.004,8
10398.531,1012.0,8.823529,9494,4,83.71094,2785.777,1725.969,2195.629,8
10651.379,1012.0,9.259259,9494,5,83.71094,2785.777,1724.02,2197.578,8
10398.41,1012.0,8.501684000000001,9494,4,83.71094,2785.777,1723.848,2197.75,8
10402.43,1013.0,9.144295,9462,4,83.71094,2785.777,1723.844,2197.754,8
10402.441,1013.0,8.549873999999999,9430,4,83.71094,2785.777,1725.512,2196.086,8
10402.441,1013.0,9.41968,9430,4,83.71875,2785.777,1724.629,2196.969,8
10398.441,1012.0,8.557047,9430,4,83.71875,2785.777,1724.984,2196.605,8
10398.441,1012.0,8.984047,9462,3,83.71875,2785.777,1723.949,2197.641,8
10398.441,1012.0,7.821699,9462,3,83.71875,2785.777,1723.188,2198.402,8
10398.441,1012.0,6.554622,9462,4,83.71875,2785.777,1724.59,2197.0,8
10651.293,1013.0,8.396306,9462,6,83.72656,2785.777,1723.652,2197.938,8
10398.445,1012.0,8.585859,9494,3,83.72656,2785.781,1722.895,2198.688,8
10400.168,1013.0,7.388749,9494,3,83.72656,2785.781,1727.84,2193.738,8
10398.453,1012.0,4.201681,9462,4,83.72656,2785.781,1723.48,2198.098,8
10400.188,1013.0,6.144781,9462,4,83.72656,2785.781,1721.195,2200.383,8
10398.465,1012.0,6.459732,9430,3,83.72656,2785.781,1719.344,2202.234,8
10398.477,1012.0,6.134454,9430,3,83.73438,2785.781,1720.043,2201.535,8
10398.477,1012.0,6.413502,9430,3,83.73438,2785.781,1723.852,2197.719,8
10398.477,1012.0,6.124161,9430,4,83.73438,2785.781,1723.488,2198.082,8
10398.477,1012.0,7.808564,9462,2,83.73438,2785.781,1725.52,2196.051,8
10398.48,1012.0,8.776371,9398,4,83.73438,2785.781,1727.035,2194.535,8
10398.48,1012.0,7.058824,9398,4,83.73438,2785.781,1727.07,2194.5,8
10398.48,1012.0,9.388097,9398,4,83.74219,2785.781,1728.605,2192.965,8
10400.188,1013.0,8.094435,9430,5,83.74219,2785.781,1725.898,2195.664,8
10398.418,1012.0,9.098568,9430,5,83.74219,2785.781,1725.031,2196.531,8
10400.168,1013.0,9.151973,9430,6,83.74219,2785.781,1724.434,2197.129,8
10398.449,1012.0,9.259259,9430,4,83.74219,2785.781,1727.09,2194.473,8
10400.301,1013.0,8.494533,9430,4,83.75,2785.785,1725.984,2195.578,8
10398.508,1012.0,5.89722,9430,3,83.75,2785.785,1726.578,2194.973,8
10398.508,1012.0,5.966387,9430,3,83.75,2785.785,1725.699,2195.852,8
10398.508,1012.0,5.560236,9430,4,83.75,2785.785,1728.609,2192.941,8
10398.512,1012.0,5.541562,9398,3,83.75,2785.785,1724.918,2196.633,8
10398.512,1012.0,5.788591,9398,3,83.75781,2785.785,1728.332,2193.219,8
10398.516,1012.0,5.961377,9398,4,83.75781,2785.785,1728.215,2193.328,8
10398.5,1012.0,6.391926,9398,3,83.75781,2785.785,1726.648,2194.895,8
10398.438,1012.0,6.806723,9398,5,83.75781,2785.785,1726.773,2194.77,8
10400.285,1013.0,7.750631999999999,9398,4,83.75781,2785.785,1724.879,2196.664,8
10398.48,1012.0,8.494533,9398,3,83.75781,2785.785,1723.301,2198.242,8
10399.734,1012.0,6.554622,9398,4,83.76562,2785.785,1723.062,2198.48,8
10398.48,1011.0,5.882353,9398,2,83.76562,2785.785,1721.793,2199.742,8
10651.117,1011.0,5.532272,9430,5,83.76562,2785.785,1726.262,2195.273,8
10398.57,1011.0,8.473154,9398,3,83.76562,2785.785,1724.402,2197.133,8
10651.418,1012.0,8.907563,9398,5,83.76562,2785.785,1723.148,2198.387,8
10398.586,1011.0,7.401177,9430,3,83.77344,2785.785,1723.324,2198.211,8
10402.578,1012.0,8.97651,9430,4,83.77344,2785.785,1719.633,2201.895,8
10402.578,1012.0,8.585859,9430,3,83.77344,2785.785,1721.207,2200.32,8
10402.469,1012.0,9.190556,9430,3,83.77344,2785.785,1718.359,2203.168,8
10398.488,1011.0,7.376362,9430,3,83.77344,2785.785,1718.855,2202.672,8
10398.473,1011.0,4.625736,9398,3,83.77344,2785.785,1721.156,2200.371,8
10398.48,1011.0,7.989907,9430,3,83.78125,2785.785,1723.527,2198.0,8
10398.48,1011.0,8.937605,9430,2,83.78125,2785.785,1723.859,2197.66,8
10400.188,1012.0,8.64094,9462,3,83.78125,2785.785,1725.812,2195.707,8
10398.484,1012.0,4.037006,9462,2,83.78125,2785.785,1721.637,2199.883,8
10401.941,1016.0,4.037006,9462,6,83.78125,2785.785,1720.582,2200.938,8
10398.484,1012.0,4.438861,9430,7,83.78906,2785.785,1720.516,2201.004,8
10400.352,1013.0,8.501684000000001,9430,18,83.79688,2785.785,1721.355,2200.156,8
10398.5,1012.0,8.754209,9462,3,83.79688,2785.789,1723.996,2197.508,8
10398.512,1012.0,5.956376,9430,3,83.79688,2785.789,1720.805,2200.695,8
10398.547,1012.0,3.784693,9430,2,83.79688,2785.789,1722.988,2198.512,8
10398.551,1012.0,4.461279,9462,13,83.79688,2785.789,1722.699,2198.801,8
10402.555,1013.0,8.298407,9462,15,83.80469,2785.789,1724.719,2196.781,8
10402.555,1013.0,9.175084,9462,5,83.80469,2785.789,1721.75,2199.742,8
10402.559,1013.0,8.263069,9494,2,83.80469,2785.789,1722.242,2199.25,8
10398.559,1012.0,6.134454,9494,3,83.80469,2785.789,1722.199,2199.293,8
10400.266,1013.0,3.616484,9494,3,83.80469,2785.789,1721.051,2200.441,8
10398.559,1012.0,3.936348,9494,2,83.8125,2785.789,1721.633,2199.859,8
10400.281,1013.0,4.110738,9462,4,83.8125,2785.789,1722.035,2199.449,8
10398.434,1012.0,4.030227,9462,3,83.8125,2785.789,1724.008,2197.477,8
10400.293,1013.0,3.616484,9462,4,83.8125,2785.789,1723.73,2197.754,8
10398.441,1012.0,3.855826,9462,2,83.8125,2785.789,1721.914,2199.57,8
10651.363,1013.0,4.110738,9398,4,83.8125,2785.789,1722.281,2199.203,8
10398.52,1012.0,3.53238,9398,3,83.82031,2785.789,1723.223,2198.262,8
10398.52,1012.0,3.775168,9398,3,83.82031,2785.789,1723.828,2197.648,8
10395.773,1012.0,3.691275,9398,2,83.82031,2785.789,1722.598,2198.879,8
10395.773,1012.0,3.781513,9398,3,83.82031,2785.789,1722.418,2199.059,8
10395.777,1012.0,3.361345,9398,4,83.82812,2785.789,1723.289,2198.188,8
10395.781,1012.0,5.644482,9398,4,83.82812,2785.793,1725.27,2196.199,8
10395.781,1012.0,8.823529,9366,2,83.82812,2785.793,1727.656,2193.809,8
10395.719,1012.0,8.907563,9430,2,83.82812,2785.793,1726.477,2194.988,8
10396.383,1013.0,8.991597,9430,5,83.82812,2785.797,1725.16,2196.305,8
10395.77,1012.0,9.395973,9430,2,83.84375,2786.273,1725.543,2195.918,8
10397.492,1013.0,8.84583,9430,3,83.84375,2786.273,1726.348,2194.621,8
10395.832,1012.0,8.312343,9430,3,83.84375,2786.273,1726.289,2194.68,8
10397.555,1013.0,9.327731,9430,3,83.84375,2786.273,1723.414,2197.555,8
10395.832,1012.0,8.754209,9462,3,83.84375,2786.273,1723.605,2197.363,8
10395.832,1012.0,9.083263,9430,3,83.85156,2786.273,1722.078,2198.891,8
